,tweet,clean_tweet,hastags,attherate,urls,emojis,label
1746,"Wear a mask at Celebrations for us and our country. Happy Eid Mubarak!

http://adroitacademy.com

#eidmubarak #eid #idulfitri #ramadan #stayhome #staysafe #covid #happyeid  #EidAlFitr",wear mask celebr countri happi eid mubarak ,"['#eidmubarak', '#eid', '#idulfitri', '#ramadan', '#stayhome', '#staysafe', '#covid', '#happyeid', '#EidAlFitr']",[],[],[],0
1748,"Replying to 
@timesofindia",,[],['@timesofindia'],[],[],0
1749,"EID MUBARK to my SSRians family.... 
May Allah bless us and give justice to all the victims and punished all the culprits as soon as possible and give us more power to fight with covid 19...
Stay safe enjoy safely.... 
Youth Icon Sushant",eid mubark ssrian famili allah bless justic victim punish culprit soon possibl power fight covid stay safe enjoy safe youth icon sushant ,[],[],[],[],0
1750,"Replying to 
@jdhankhar1
 and 
@MamataOfficial",,[],"['@jdhankhar1', '@MamataOfficial']",[],[],0
1751,The Lancet Editorial.                    India's COVID-19 emergency,lancet editori india covid emerg ,[],[],[],[],0
1753,"Replying to 
@TOIDelhi
 and 
@timesofindia",,[],"['@TOIDelhi', '@timesofindia']",[],[],0
1754,"The world is a book and those who do not travel read only one page.”
#nomad #travel #lockdown #covid_19 #backpacking #solotravel #hitchhiking #tent #hiking @ Quest Mall",world book travel read page quest mall ,"['#nomad', '#travel', '#lockdown', '#covid_19', '#backpacking', '#solotravel', '#hitchhiking', '#tent', '#hiking']",['@'],[],[],0
1755,"Replying to 
@narendramodi",,[],['@narendramodi'],[],[],0
1756,"I would like to thank you from the bottom of my heart for the kindness, empathy, and endless love! 
Happy Nurse Day
.
#nursesweek #nurse #nurses #nurselife #nursesofinstagram #nursesrock #nursepractitioner #nurseproblems #nursesunite #covid #nurseonduty #nursehumor",like heart kind empathi endless love happi nurs day ,"['#nursesweek', '#nurse', '#nurses', '#nurselife', '#nursesofinstagram', '#nursesrock', '#nursepractitioner', '#nurseproblems', '#nursesunite', '#covid', '#nurseonduty', '#nursehumor']",[],[],[],0
1757,"A Tribute to Frontline Health Care Professionals During the COVID-19 Pandemic 
#HappyNursesday
#HappyNursesDay2021
#thebrandtips",tribut frontlin health care profession covid pandem ,"['#HappyNursesday', '#HappyNursesDay2021', '#thebrandtips']",[],[],[],0
1758,"Maharashtra did remarkably well to combat Covid 19 . GOI just doing opposite . Follow the path of Maharashtra regarding transparency unless you do it you can never win . 
@PMOIndia",maharashtra remark combat covid goi opposit follow path maharashtra transpar win ,[],['@PMOIndia'],[],[],0
1759,"Water logging in ward 36 Shibpur GCRC Road since yesterday 4pm.
What 
@HowrahMunicipal
 doing? Are they waiting for some disaster like diarrhea (symptom of Covid-19), electricity running

@MamataOfficial


@HomeBengal",water log ward shibpur gcrc road yesterday wait disast like diarrhea symptom covid electr ,[],"['@HowrahMunicipal', '@MamataOfficial', '@HomeBengal']",[],[],0
1760,"At a time of this extraordinary public health crisis, am deeply touched & inspired by so many fellow Calcuttans reaching out to help each other, organise support, individually or collectively, contributing to the fight against Covid 19. Too many to tag individually ...",time extraordinari public health crisi deepli touch inspir fellow calcuttan reach help organis support individu collect contribut fight covid tag individu ,[],[],[],[],0
1761,"@mimichakraborty
 has been helping people in need of hospital beds, oxygen and other needs .
.
Here are the contact details.
.
#covid_19 #covidhelpline #mimichakraborty",help peopl hospit bed oxygen contact detail ,"['#covid_19', '#covidhelpline', '#mimichakraborty']",['@mimichakraborty'],[],[],0
1762,"HELP POST

A+ve Plasma Required from COVID-19 Recovered Donor

COVID-19 Patient, Lady aged 54, admitted in ICU in Birat Teaching Hospital, Biratnagar, ICU Bed No. 5
Contact Person Mr. Miraj 9827073786
#HelpingHand #helpindia",help post ave plasma requir covid recov donor covid patient ladi age admit icu birat teach hospit biratnagar icu bed contact person miraj ,"['#HelpingHand', '#helpindia']",[],[],[],0
1763,"The Bihar government said altogether 71 bodies have been fished out from the Ganga in Buxar district, where these were found floating in the river, triggering suspicion that the abandoned corpses could be those of COVID-19 patients downstream from neighbouring Uttar Pradesh.",bihar govern altogeth bodi fish ganga buxar district found float river trigger suspicion abandon corp covid patient downstream neighbour uttar pradesh ,[],[],[],[],0
1764,"The World Health Organisation (WHO) informed that the B.1.617 variant of COVID-19, first found in India in last October, had been detected from 44 countries in WHO regions.
In India, the active cases have reduced to 37,04,099 comprising 15.87 per cent of the total infections.",world health organis who inform variant covid found india octob detect countri region india activ case reduc compris cent total infect ,[],[],[],[],0
1765,"Covid cases are getting more and more there's no oxygen no more beds in hospitalnothing Even in my locality there is 10cases of COVID-19 So this is our request from students Please cancel the board exams or take exams on online #cancelwbboardexam2021 
@MamataOfficial
 
@basu_bratya",covid case there oxygen bed hospitalnoth local case covid request student cancel board exam exam onlin ,['#cancelwbboardexam2021'],"['@MamataOfficial', '@basu_bratya']",[],[],0
1766,"I agree with you mam
Sant Shri Asharamji Bapu has been implicated in a bogus case and not been given bail even once. Now at an old age of 85 bapuji is suffering from Covid-19 still judiciary is giving dates and delaying his bail.Why?
This is height of injustice
Justice For Bapuji",agre mam sant shri asharamji bapu implic bogu case give bail old age bapuji suffer covid judiciari give date delay bailwhi height injustic justic bapuji ,[],[],[],[],0
1767,"Sonu Sood brings in oxygen plant from France for COVID-19 relief in India | Hindi Movie News - Times of India
#SonuSood #COVID19",sonu sood bring oxygen plant franc covid relief india hindi movi news time india ,"['#SonuSood', '#COVID19']",[],[],[],0
1768,"Replying to 
@ArunudoyB",,[],['@ArunudoyB'],[],[],0
1769,"Replying to 
@docanoopmisra
 
@ICMRNIN
 and 5 others",,[],"['@docanoopmisra', '@ICMRNIN']",[],[],0
1770,"My efforts for Noble Cause recognised -  family member of U P COVID 19 POSITIVE COUPLE treated in Hooghly, WB, Nice words from  Respected Additional Health Secretary,Government of West Bengal,  Mr  Sudip Mitra , IAS।",effort nobl caus recognis famili member covid posit coupl treat hooghli word respect addit health secretarygovern west bengal sudip mitra ,[],[],[],[],0
1771,"West Bengal crosses 20K Mark!

Highest ever single-day spike in Covid-19 cases since the beginning of the 2nd wave of  Pandemic 

In last 24 hrs 20,135 new cases recorded in West Bengal. 132 people have died due to #COVID19 
@pooja_news
 
@Plchakraborty",west bengal cross mark highest singleday spike covid case begin wave pandem new case record west bengal peopl die ,['#COVID19'],"['@pooja_news', '@Plchakraborty']",[],[],0
1772,"Love yourself first and everything else falls into line. You really have to love yourself to get anything done in this world.
So stay safe follow the guidelines of the 
@MamataOfficial
  
#wearmask #followtheguidelines #Covid_19 #maintainsocialdistancing #usesanitizer",love fall love world stay safe follow guidelin ,"['#wearmask', '#followtheguidelines', '#Covid_19', '#maintainsocialdistancing', '#usesanitizer']",['@MamataOfficial'],[],[],0
1773,"D For Deaths, O For Oxygen: A to Z of India’s 2nd COVID-19 Surge https://thequint.com/videos/news-videos/d-for-deaths-o-for-oxygen-a-to-z-of-indias-2nd-covid-19-surge… 
New things to learn and remember!

@TheQuint
 #COVID19",death oxygen india covid surg new thing learn rememb ,['#COVID19'],['@TheQuint'],['https://thequint.com/videos/news-videos/d-for-deaths-o-for-oxygen-a-to-z-of-indias-2nd-covid-19-surge…'],[],0
1774,LEARN GOOD LESSONS FROM BHUTAN. HOW THEY MANAGED TO COMBAT COVID 19 TRY TO LEARN THAT. KEEP ASIDE YOUR EGO.,learn lesson bhutan manag combat covid learn asid ego ,[],[],[],[],0
1775,#Shocking| A father abandoned his 13-year old son who tested positive for Covid-19 at Sealdah station yesterday. The boy was rescued by GRP & Child Line and has been sent to a govt home where he is recovering.,father abandon year old son test posit covid sealdah station yesterday boy rescu grp child sent govt home recov ,['#Shocking|'],[],[],[],0
1776,The technological inequality in India is stark. Covid-19 outbreak in rural India has laid bare the truth about the digital divide in this country. And it's devastating.,technolog inequ india stark covid outbreak rural india laid bare truth digit divid countri devast ,[],[],[],[],0
1777,"4. EC did not take any measure for covid 19 norms.
5. Outsiders were responsible for the super spreading of covid 19 in Bengal.
6.After massive mandate, the Union Govt is harasing Mamata Govt on law & order issue, although High Court Bench praised for well tackling the matter.",measur covid norm outsid respons super spread covid bengal massiv mandat union govt haras mamata govt law order issu high court bench prais tackl matter ,[],[],[],[],0
1778,"Replying to 
@umasudhir
 
@g_upadhyay
 and 2 others",,[],"['@umasudhir', '@g_upadhyay']",[],[],0
1779,"Government said that the daily death on covid 19 is around 4000, but the queue for burning bodies in the burning ghat and also mass burning on the pavemts, floating the corpses in Jamuna river and Ganges make the estimation of real deaths is betwenn 30 to 40 thousands per day.",govern daili death covid queue burn bodi burn ghat mass burn pavemt float corp jamuna river gang estim real death betwenn thousand day ,[],[],[],[],0
1780,"We have the power to protect each and every person from COVID-19. This is what we can do to lower the risks we face, from adhering to take public health measures.
 We must do it all.

#covid #coronavirus #corona #stayhome #love #quarantine #bhfyp #lockdown #staysafe",power protect person covid lower risk face adher public health measur ,"['#covid', '#coronavirus', '#corona', '#stayhome', '#love', '#quarantine', '#bhfyp', '#lockdown', '#staysafe']",[],[],[],0
1781,"Kolkata Municipal Corporation brings #Covid testing to your doorstep. Just Call or WhatsApp with details. 

@kmc_kolkata
 

@FirhadHakim
 
#CovidCare",kolkata municip corpor bring test doorstep whatsapp detail ,"['#Covid', '#CovidCare']","['@kmc_kolkata', '@FirhadHakim']",[],[],0
1782,"Patanjali was the first Indian company to publish a research paper on the new Covid-19 drug approved by DCGI: Read details

https://opindia.com/2021/05/patanjali-had-proposed-anti-covid-19-use-of-a-cancer-drug-one-year-ago/…
Paid media??

@chetan_bhagat",patanjali indian compani publish research paper new covid drug approv dcgi read detail paid medium ,[],['@chetan_bhagat'],['https://opindia.com/2021/05/patanjali-had-proposed-anti-covid-19-use-of-a-cancer-drug-one-year-ago/…'],[],0
1783,"Patanjali was the first Indian company to publish a research paper on the new Covid-19 drug approved by DCGI: Read details

https://opindia.com/2021/05/patanjali-had-proposed-anti-covid-19-use-of-a-cancer-drug-one-year-ago/…
Any comment??

@chetan_bhagat",patanjali indian compani publish research paper new covid drug approv dcgi read detail comment ,[],['@chetan_bhagat'],['https://opindia.com/2021/05/patanjali-had-proposed-anti-covid-19-use-of-a-cancer-drug-one-year-ago/…'],[],0
1784,"Chinese military scientists allegedly investigated weaponising coronaviruses five years before the COVID-19 pandemic and may have predicted a World War III fought with biological weapons, according to media reports referring to documents obtained by the US State Department.",chines militari scientist allegedli investig weaponis coronavirus year covid pandem predict world war iii fought biolog weapon accord medium report refer document obtain state depart ,[],[],[],[],0
1785,"What a Country !!! What Governance !!!
Current business drive by GOI to raise GDP. Shame and Slap 

https://news18.com/amp/news/india/not-just-shortage-and-slow-inoculation-rate-indias-vaccine-costs-highest-globally-report-3722642.html…

#GOI #PMOIndia #NarendraModi #Covid #CovidHelp #COVID19India #COVIDEmergencyIndia #CovidVaccine #COVIDVaccination #CovidVaccineIndia #ModiMadeDisaster",countri govern current busi drive goi rais gdp shame slap ,"['#GOI', '#PMOIndia', '#NarendraModi', '#Covid', '#CovidHelp', '#COVID19India', '#COVIDEmergencyIndia', '#CovidVaccine', '#COVIDVaccination', '#CovidVaccineIndia', '#ModiMadeDisaster']",[],['https://news18.com/amp/news/india/not-just-shortage-and-slow-inoculation-rate-indias-vaccine-costs-highest-globally-report-3722642.html…'],[],0
1786,"The third wave of Covid-19 could be much more disastrous. So, don't let the students in the huge mental pressure. Cancel the exams, added on alternative method of assessment and #saveboardstudents",wave covid disastr dont student huge mental pressur cancel exam add altern method assess ,['#saveboardstudents'],[],[],[],0
1787,"Please utilise the vast open land like the maidan/ brigade area to fast forward the covid-19 vaccination drive. Large open area will help in minimizing the virus transmission risk and also of burden the hospitals. 
@MamataOfficial
 
@PMOIndia
 
@rashtrapatibhvn
 
@jdhankhar1",utilis vast open land like maidan brigad area fast forward covid vaccin drive larg open area help minim viru transmiss risk burden hospit ,[],"['@MamataOfficial', '@PMOIndia', '@rashtrapatibhvn', '@jdhankhar1']",[],[],0
1788,"Three ministers - Rathin Ghosh,  Bratya Basu & Amit Mitra take oath virtually as Rathin Ghosh & Bratya Basu have tested positive for Covid-19. Amit Mitra is unwell.",minist rathin ghosh bratya basu amit mitra oath virtual rathin ghosh bratya basu test posit covid amit mitra unwel ,[],[],[],[],0
1789,"Big-B requests people globally to help India fight against COVID-19
 The 78-year-actor was part of the Vax Live global event which was all about the coronavirus 
@SrBachchan
 
@mrsanjaysen78",bigb request peopl global help india fight covid yearactor vax live global event coronaviru ,[],"['@SrBachchan', '@mrsanjaysen78']",[],[],0
1790,"I have tested positive for Covid 19 and presently in home isolation. Anyone in close contact with me in the last seven days, kindly get yourself tested.",test posit covid present home isol close contact seven day kindli test ,[],[],[],[],0
