,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet
1270,1270,They sleep for 17 years and when they come out they are called 'sustainable' - In a parallel universe #COVID is the Avatar of sustainability. Shame on my species #vegan #vegetarian #PETA  https://t.co/B0QVtsU8Ui,en,"['#COVID', '#vegan', '#vegetarian', '#PETA']",[],['https://t.co/B0QVtsU8Ui'],"['They', 'sleep', 'for', '17', 'years', 'and', 'when', 'they', 'come', 'out', 'they', 'are', 'called', ""'sustainable"", 'In', 'a', 'parallel', 'universe', 'COVID', 'is', 'the', 'Avatar', 'of', 'sustainability', 'Shame', 'on', 'my', 'species', 'vegan', 'vegetarian', 'PETA', 'https', 't.co/B0QVtsU8Ui']","['They', 't.co/B0QVtsU8Ui', 'sustainability', 'https', 'In', 'years', 'parallel', 'Avatar', 'vegetarian', 'species', 'come', 'Shame', 'PETA', 'vegan', ""'sustainable"", 'called', 'COVID', 'universe', '17', 'sleep']",They sleep for 17 years and when they come out they are called sustainable  In a parallel universe is the Avatar of sustainability Shame on my species 
1271,1271,It’s Covid-19=China virus 🦠 a war weapon taken around 50lacs lives world over now time to teach China a lesson  @rKrcJIKEY201T2R  @JeevanSukhi,en,[],"['@rKrcJIKEY201T2R', '@JeevanSukhi']",[],"['It', '’', 's', 'Covid-19=China', 'virus', '🦠', 'a', 'war', 'weapon', 'taken', 'around', '50lacs', 'lives', 'world', 'over', 'now', 'time', 'to', 'teach', 'China', 'a', 'lesson', 'rKrcJIKEY201T2R', 'JeevanSukhi']","['China', 'world', 'time', 'taken', 'war', 'around', 'weapon', '🦠', 'lesson', 'lives', 'JeevanSukhi', 'rKrcJIKEY201T2R', '50lacs', 'teach', '’', 'Covid-19=China', 'virus', 'It']",It’s Covid19=China virus 🦠 a war weapon taken around 50lacs lives world over now time to teach China a lesson 
1272,1272,Life in full swings post Covid era of Sudhir chaudhary starts now  @rKrcJIKEY201T2R  @JeevanSukhi  @Kawal93705920,en,[],"['@rKrcJIKEY201T2R', '@JeevanSukhi', '@Kawal93705920']",[],"['Life', 'in', 'full', 'swings', 'post', 'Covid', 'era', 'of', 'Sudhir', 'chaudhary', 'starts', 'now', 'rKrcJIKEY201T2R', 'JeevanSukhi', 'Kawal93705920']","['Covid', 'post', 'Life', 'Sudhir', 'era', 'full', 'Kawal93705920', 'chaudhary', 'starts', 'swings', 'JeevanSukhi', 'rKrcJIKEY201T2R']",Life in full swings post Covid era of Sudhir chaudhary starts now 
1273,1273,"*Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help   https://t.co/ZfJOZB78mj  To pay via Paytm   https://t.co/fNw5pJiPkr  https://t.co/pRjwQDA6s8",en,[],[],"['https://t.co/ZfJOZB78mj', 'https://t.co/fNw5pJiPkr', 'https://t.co/pRjwQDA6s8']","['Help', 'Shiv', 'Lochan', 'Fight', 'Covid', 'Hi', 'My', 'name', 'is', 'Jyoti', 'Chaudhary', 'and', 'I', 'am', 'raising', 'funds', 'for', 'my', 'father', 'Shiv', 'Lochan', 'Chaudhari', 'admitted', 'in', 'Family', 'hospital', 'please', 'sir', 'help', 'https', 't.co/ZfJOZB78mj', 'To', 'pay', 'via', 'Paytm', 'https', 't.co/fNw5pJiPkr', 'https', 't.co/pRjwQDA6s8']","['please', 'help', 'Chaudhary', 'via', 'https', 't.co/fNw5pJiPkr', 'pay', 'Lochan', 't.co/ZfJOZB78mj', 'funds', 'hospital', 'name', 'Shiv', 'sir', 'Family', 'To', 'Covid', 'My', 'Hi', 'Jyoti', 'Fight', 'Help', 'Chaudhari', 'I', 'father', 'raising', 't.co/pRjwQDA6s8', 'Paytm', 'admitted']",*Help Shiv Lochan Fight Covid* Hi My name is Jyoti Chaudhary and I am raising funds for my father Shiv Lochan Chaudhari admitted in Family hospital please sir help  To pay via Paytm  
1274,1274,"@Sonu_SoodFC @SonuSood @DrKumarVishwas @OfficeOfDKV @sidharth_shukla @FcSonuSoodMP @SonuSoodSena @vishallamba20 @GovindAgarwal_ @sonusoodharish @sonusoodtrends @Karan_Gilhotra @SoodFoundation @DuaPrashika @rubenmasc *Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help  Read more -  https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",en,[],"['@Sonu_SoodFC', '@SonuSood', '@DrKumarVishwas', '@OfficeOfDKV', '@sidharth_shukla', '@FcSonuSoodMP', '@SonuSoodSena', '@vishallamba20', '@GovindAgarwal_', '@sonusoodharish', '@sonusoodtrends', '@Karan_Gilhotra', '@SoodFoundation', '@DuaPrashika', '@rubenmasc']","['https://t.co/ZfJOZB78mj', 'https://t.co/fNw5pJiPkr']","['Sonu_SoodFC', 'SonuSood', 'DrKumarVishwas', 'OfficeOfDKV', 'sidharth_shukla', 'FcSonuSoodMP', 'SonuSoodSena', 'vishallamba20', 'GovindAgarwal', 'sonusoodharish', 'sonusoodtrends', 'Karan_Gilhotra', 'SoodFoundation', 'DuaPrashika', 'rubenmasc', 'Help', 'Shiv', 'Lochan', 'Fight', 'Covid', 'Hi', 'My', 'name', 'is', 'Jyoti', 'Chaudhary', 'and', 'I', 'am', 'raising', 'funds', 'for', 'my', 'father', 'Shiv', 'Lochan', 'Chaudhari', 'admitted', 'in', 'Family', 'hospital', 'please', 'sir', 'help', 'Read', 'more', 'https', 't.co/ZfJOZB78mj', 'To', 'pay', 'via', 'Paytm', 'for', 'Android', 'users', 'only', 'https', 't.co/fNw5pJiPkr']","['please', 'help', 'Read', 'Chaudhary', 'OfficeOfDKV', 'via', 'https', 'DrKumarVishwas', 'GovindAgarwal', 't.co/fNw5pJiPkr', 'pay', 'FcSonuSoodMP', 'Lochan', 't.co/ZfJOZB78mj', 'SonuSood', 'funds', 'hospital', 'name', 'Shiv', 'sidharth_shukla', 'sir', 'SonuSoodSena', 'Family', 'To', 'Android', 'Covid', 'My', 'Hi', 'Jyoti', 'DuaPrashika', 'Fight', 'Help', 'Sonu_SoodFC', 'SoodFoundation', 'Chaudhari', 'I', 'father', 'Karan_Gilhotra', 'rubenmasc', 'raising', 'sonusoodtrends', 'users', 'sonusoodharish', 'Paytm', 'admitted', 'vishallamba20']", *Help Shiv Lochan Fight Covid* Hi My name is Jyoti Chaudhary and I am raising funds for my father Shiv Lochan Chaudhari admitted in Family hospital please sir help Read more   To pay via Paytm (for Android users only)  
1275,1275,"@SonuSood *Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help   https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",en,[],['@SonuSood'],"['https://t.co/ZfJOZB78mj', 'https://t.co/fNw5pJiPkr']","['SonuSood', 'Help', 'Shiv', 'Lochan', 'Fight', 'Covid', 'Hi', 'My', 'name', 'is', 'Jyoti', 'Chaudhary', 'and', 'I', 'am', 'raising', 'funds', 'for', 'my', 'father', 'Shiv', 'Lochan', 'Chaudhari', 'admitted', 'in', 'Family', 'hospital', 'please', 'sir', 'help', 'https', 't.co/ZfJOZB78mj', 'To', 'pay', 'via', 'Paytm', 'for', 'Android', 'users', 'only', 'https', 't.co/fNw5pJiPkr']","['please', 'help', 'Chaudhary', 'via', 'https', 't.co/fNw5pJiPkr', 'pay', 'Lochan', 't.co/ZfJOZB78mj', 'SonuSood', 'funds', 'hospital', 'name', 'Shiv', 'Android', 'sir', 'Family', 'To', 'Covid', 'My', 'Hi', 'Jyoti', 'Fight', 'Help', 'Chaudhari', 'I', 'father', 'raising', 'users', 'Paytm', 'admitted']", *Help Shiv Lochan Fight Covid* Hi My name is Jyoti Chaudhary and I am raising funds for my father Shiv Lochan Chaudhari admitted in Family hospital please sir help  To pay via Paytm (for Android users only)  
1276,1276,"Proud to have spearheaded the truly pathbreaking movement that is, The Covid Task Force 2021 of @EveryInfMatters … with more than 13,000 SOS calls assisted, the task force never sleeps - always a dm/ tweet/ text or call away!  @OneYoungWorld @Catalyst_2030  https://t.co/T10wywrHNL",en,[],"['@EveryInfMatters', '@OneYoungWorld', '@Catalyst_2030']",['https://t.co/T10wywrHNL'],"['Proud', 'to', 'have', 'spearheaded', 'the', 'truly', 'pathbreaking', 'movement', 'that', 'is', 'The', 'Covid', 'Task', 'Force', '2021', 'of', 'EveryInfMatters', '…', 'with', 'more', 'than', '13,000', 'SOS', 'calls', 'assisted', 'the', 'task', 'force', 'never', 'sleeps', 'always', 'a', 'dm', 'tweet', 'text', 'or', 'call', 'away', 'OneYoungWorld', 'Catalyst_2030', 'https', 't.co/T10wywrHNL']","['Task', 'never', 'https', 'EveryInfMatters', 'call', '13,000', 'text', 'truly', 'OneYoungWorld', 'SOS', 'always', 'Catalyst_2030', 'task', 'Force', 'tweet', 'pathbreaking', 'Covid', '…', 'calls', 'dm', 'away', 'assisted', 'force', 'spearheaded', '2021', 'sleeps', 'The', 'Proud', 'movement', 't.co/T10wywrHNL']",Proud to have spearheaded the truly pathbreaking movement that is The Covid Task Force 2021 of … with more than 13000 SOS calls assisted the task force never sleeps  always a dm/ tweet/ text or call away 
1277,1277,I nominate every doctor and every nurse fighting against Covid-19 in Maldives.,en,[],[],[],"['I', 'nominate', 'every', 'doctor', 'and', 'every', 'nurse', 'fighting', 'against', 'Covid-19', 'in', 'Maldives']","['every', 'nurse', 'Covid-19', 'fighting', 'nominate', 'Maldives', 'I', 'doctor']",I nominate every doctor and every nurse fighting against Covid19 in Maldives
1278,1278,Health education on post covid care given by CHO's to patients admitted at Covid Care Centre in Surajpur. @ChhattisgarhCMO @TS_SinghDeo  @HamarSurajpur,en,[],"['@ChhattisgarhCMO', '@TS_SinghDeo', '@HamarSurajpur']",[],"['Health', 'education', 'on', 'post', 'covid', 'care', 'given', 'by', 'CHO', ""'s"", 'to', 'patients', 'admitted', 'at', 'Covid', 'Care', 'Centre', 'in', 'Surajpur', 'ChhattisgarhCMO', 'TS_SinghDeo', 'HamarSurajpur']","['CHO', 'post', 'Covid', 'ChhattisgarhCMO', 'Surajpur', 'Health', 'covid', 'Care', 'care', 'education', 'given', 'TS_SinghDeo', 'Centre', 'admitted', 'patients', ""'s"", 'HamarSurajpur']",Health education on post covid care given by CHOs to patients admitted at Covid Care Centre in Surajpur 
1279,1279,@jiguustad1 @SharmaPiyush96 @AamAadmiParty Deaths in Bengal Elections due to covid.  Deaths in UP Zilla-panchayat elections due to covid.  Who is responsible..?  Abhi 3rd wave aane wali hai iss tarah raha to aur jyaada lifes jayenge. UP me nadiyo me dead bodies hud he ho gayi sarkar maan he nahi rahi to saaf kaise karvaye,en,[],"['@jiguustad1', '@SharmaPiyush96', '@AamAadmiParty']",[],"['jiguustad1', 'SharmaPiyush96', 'AamAadmiParty', 'Deaths', 'in', 'Bengal', 'Elections', 'due', 'to', 'covid', 'Deaths', 'in', 'UP', 'Zilla-panchayat', 'elections', 'due', 'to', 'covid', 'Who', 'is', 'responsible', 'Abhi', '3rd', 'wave', 'aane', 'wali', 'hai', 'iss', 'tarah', 'raha', 'to', 'aur', 'jyaada', 'lifes', 'jayenge', 'UP', 'me', 'nadiyo', 'me', 'dead', 'bodies', 'hud', 'he', 'ho', 'gayi', 'sarkar', 'maan', 'he', 'nahi', 'rahi', 'to', 'saaf', 'kaise', 'karvaye']","['aane', 'ho', 'jiguustad1', 'Elections', 'sarkar', 'Who', 'lifes', 'wave', 'gayi', 'hai', 'nahi', 'saaf', 'kaise', 'UP', 'AamAadmiParty', 'iss', 'hud', 'due', 'aur', 'jayenge', 'tarah', 'bodies', 'covid', 'wali', 'dead', 'Bengal', 'maan', 'Abhi', '3rd', 'Deaths', 'elections', 'SharmaPiyush96', 'rahi', 'Zilla-panchayat', 'raha', 'jyaada', 'nadiyo', 'responsible', 'karvaye']", Deaths in Bengal Elections due to covid Deaths in UP Zillapanchayat elections due to covid Who is responsible Abhi 3rd wave aane wali hai iss tarah raha to aur jyaada lifes jayenge UP me nadiyo me dead bodies hud he ho gayi sarkar maan he nahi rahi to saaf kaise karvaye
1280,1280,"*Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital  Read more -  https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",en,[],[],"['https://t.co/ZfJOZB78mj', 'https://t.co/fNw5pJiPkr']","['Help', 'Shiv', 'Lochan', 'Fight', 'Covid', 'Hi', 'My', 'name', 'is', 'Jyoti', 'Chaudhary', 'and', 'I', 'am', 'raising', 'funds', 'for', 'my', 'father', 'Shiv', 'Lochan', 'Chaudhari', 'admitted', 'in', 'Family', 'hospital', 'Read', 'more', 'https', 't.co/ZfJOZB78mj', 'To', 'pay', 'via', 'Paytm', 'for', 'Android', 'users', 'only', 'https', 't.co/fNw5pJiPkr']","['Read', 'Chaudhary', 'via', 'https', 't.co/fNw5pJiPkr', 'pay', 'Lochan', 't.co/ZfJOZB78mj', 'funds', 'hospital', 'name', 'Shiv', 'Android', 'Family', 'To', 'Covid', 'My', 'Hi', 'Jyoti', 'Fight', 'Help', 'Chaudhari', 'I', 'father', 'raising', 'users', 'Paytm', 'admitted']",*Help Shiv Lochan Fight Covid* Hi My name is Jyoti Chaudhary and I am raising funds for my father Shiv Lochan Chaudhari admitted in Family hospital Read more   To pay via Paytm (for Android users only)  
1281,1281,Got my 1st dose of #CovidVaccine today. I believe one of the best ways to beat Covid-19 is to be vaccinated.  #Sinovac #vaccinated #IGotVaccinated #Pakistan  https://t.co/i4014pGWaV,en,"['#CovidVaccine', '#Sinovac', '#vaccinated', '#IGotVaccinated', '#Pakistan']",[],['https://t.co/i4014pGWaV'],"['Got', 'my', '1st', 'dose', 'of', 'CovidVaccine', 'today', 'I', 'believe', 'one', 'of', 'the', 'best', 'ways', 'to', 'beat', 'Covid-19', 'is', 'to', 'be', 'vaccinated', 'Sinovac', 'vaccinated', 'IGotVaccinated', 'Pakistan', 'https', 't.co/i4014pGWaV']","['ways', 'today', 'beat', 'dose', '1st', 'best', 'Covid-19', 'https', 'Sinovac', 'vaccinated', 't.co/i4014pGWaV', 'believe', 'one', 'Pakistan', 'Got', 'I', 'IGotVaccinated', 'CovidVaccine']",Got my 1st dose of today I believe one of the best ways to beat Covid19 is to be vaccinated 
1282,1282,Food packets distributed for the needy and home isolated people in HBR ward with addressing the people about Home Isolation Support for Covid patients from Aam Aadmi Party in HBR ward by AR Qumaini Yaseen sir and HBR team.#ActionAgainstPandemic #makebengalurucovidfree #savelifes  https://t.co/SEcd4ggSWs,en,"['#makebengalurucovidfree', '#savelifes']",[],['https://t.co/SEcd4ggSWs'],"['Food', 'packets', 'distributed', 'for', 'the', 'needy', 'and', 'home', 'isolated', 'people', 'in', 'HBR', 'ward', 'with', 'addressing', 'the', 'people', 'about', 'Home', 'Isolation', 'Support', 'for', 'Covid', 'patients', 'from', 'Aam', 'Aadmi', 'Party', 'in', 'HBR', 'ward', 'by', 'AR', 'Qumaini', 'Yaseen', 'sir', 'and', 'HBR', 'team', 'ActionAgainstPandemic', 'makebengalurucovidfree', 'savelifes', 'https', 't.co/SEcd4ggSWs']","['team', 'https', 'Party', 'Aadmi', 'makebengalurucovidfree', 'Yaseen', 'people', 'needy', 'Support', 'ActionAgainstPandemic', 'home', 'ward', 'Food', 'isolated', 'sir', 'Isolation', 'Home', 'Qumaini', 'Covid', 'packets', 'savelifes', 'distributed', 'AR', 'HBR', 'patients', 'Aam', 't.co/SEcd4ggSWs', 'addressing']",Food packets distributed for the needy and home isolated people in HBR ward with addressing the people about Home Isolation Support for Covid patients from Aam Aadmi Party in HBR ward by AR Qumaini Yaseen sir and HBR team 
1283,1283,Food packets distributed for the needy and home isolated people in HBR ward with addressing the people about Home Isolation Support for Covid patients from Aam Aadmi Party in HBR ward by AR Qumaini Yaseen sir and HBR team.#ActionAgainstPandemic #makebengalurucovidfree #savelife  https://t.co/mnjNynhoWg,en,"['#makebengalurucovidfree', '#savelife']",[],['https://t.co/mnjNynhoWg'],"['Food', 'packets', 'distributed', 'for', 'the', 'needy', 'and', 'home', 'isolated', 'people', 'in', 'HBR', 'ward', 'with', 'addressing', 'the', 'people', 'about', 'Home', 'Isolation', 'Support', 'for', 'Covid', 'patients', 'from', 'Aam', 'Aadmi', 'Party', 'in', 'HBR', 'ward', 'by', 'AR', 'Qumaini', 'Yaseen', 'sir', 'and', 'HBR', 'team', 'ActionAgainstPandemic', 'makebengalurucovidfree', 'savelife', 'https', 't.co/mnjNynhoWg']","['t.co/mnjNynhoWg', 'team', 'https', 'Party', 'Aadmi', 'makebengalurucovidfree', 'Yaseen', 'people', 'needy', 'Support', 'ActionAgainstPandemic', 'home', 'ward', 'Food', 'isolated', 'savelife', 'sir', 'Isolation', 'Home', 'Qumaini', 'Covid', 'packets', 'distributed', 'AR', 'HBR', 'patients', 'Aam', 'addressing']",Food packets distributed for the needy and home isolated people in HBR ward with addressing the people about Home Isolation Support for Covid patients from Aam Aadmi Party in HBR ward by AR Qumaini Yaseen sir and HBR team 
1284,1284,The police has created an opportunity out of this covid crisis and are massively exploiting the poor shopkeepers and takeaway restaurant owners. Please ensure SOPs are followed in khi and the rest of Sindh as the provincial govt’s writ is yet to be seen 2/2,en,[],[],[],"['The', 'police', 'has', 'created', 'an', 'opportunity', 'out', 'of', 'this', 'covid', 'crisis', 'and', 'are', 'massively', 'exploiting', 'the', 'poor', 'shopkeepers', 'and', 'takeaway', 'restaurant', 'owners', 'Please', 'ensure', 'SOPs', 'are', 'followed', 'in', 'khi', 'and', 'the', 'rest', 'of', 'Sindh', 'as', 'the', 'provincial', 'govt', '’', 's', 'writ', 'is', 'yet', 'to', 'be', 'seen', '2/2']","['Sindh', 'restaurant', 'followed', 'Please', 'crisis', 'govt', 'owners', 'yet', 'provincial', 'opportunity', '’', 'writ', 'shopkeepers', 'covid', 'rest', 'exploiting', '2/2', 'poor', 'khi', 'massively', 'seen', 'created', 'police', 'ensure', 'SOPs', 'The', 'takeaway']",The police has created an opportunity out of this covid crisis and are massively exploiting the poor shopkeepers and takeaway restaurant owners Please ensure SOPs are followed in khi and the rest of Sindh as the provincial govt’s writ is yet to be seen 2/2
1285,1285,You did not go there to console you went how to Spread the Covid-19. @dpradhanbjp @bsethibjp @DrLekhaShree @CMO_Odisha @Naveen_Odisha @SamirMohantyBJP @rajaaswain @jenapratap66  ❓❓❓❔❔ #WaitingUrAnswer #CycloneYaas @NPatnaikOdisha,en,"['#WaitingUrAnswer', '#CycloneYaas']","['@dpradhanbjp', '@bsethibjp', '@DrLekhaShree', '@CMO_Odisha', '@Naveen_Odisha', '@SamirMohantyBJP', '@rajaaswain', '@jenapratap66', '@NPatnaikOdisha']",[],"['You', 'did', 'not', 'go', 'there', 'to', 'console', 'you', 'went', 'how', 'to', 'Spread', 'the', 'Covid-19', 'dpradhanbjp', 'bsethibjp', 'DrLekhaShree', 'CMO_Odisha', 'Naveen_Odisha', 'SamirMohantyBJP', 'rajaaswain', 'jenapratap66', '❓❓❓❔❔', 'WaitingUrAnswer', 'CycloneYaas', 'NPatnaikOdisha']","['You', 'DrLekhaShree', 'NPatnaikOdisha', 'went', 'Spread', 'console', 'WaitingUrAnswer', 'Naveen_Odisha', 'CycloneYaas', 'CMO_Odisha', 'Covid-19', 'dpradhanbjp', 'SamirMohantyBJP', 'jenapratap66', '❓❓❓❔❔', 'bsethibjp', 'rajaaswain', 'go']",You did not go there to console you went how to Spread the Covid19 ❓❓❓❔❔ 
