,created_at,username,tweet,language,replies_count,retweets_count,likes_count,Userhandle
409,2021-03-21 13:23:31 India Standard Time,safikhanmagical,@ArifAlvi #Pakistan need to defeat #COVID19 through #CovidVaccine aggressive testing #COVIDVaccination free for all policy globally to minimize #coronavirus status InshahAllah with help of unity&amp;motivation Counters! #lockdown2021 #CoronaVirusUpdate #AsianLivesMatter  https://t.co/ULilnvZgeq,en,0.0,0.0,0.0,
410,2021-03-21 13:21:23 India Standard Time,safikhanmagical,@abbas_nighat #India #Pakistan must defeat #COVID19 through #CovidVaccine aggressive test #COVIDVaccination free for all policy globally to minimize #coronavirus status with help of unity &amp; motivation Counters #lockdown2021 Prayer for recovery #PMImranKhan #NarendraModi  https://t.co/ULilnvZgeq,en,1.0,0.0,1.0,
411,2021-03-21 13:19:23 India Standard Time,akshita_n,"Mask up, don’t let your guard down #coronavirus  https://t.co/yyXyIsvh1M",en,0.0,7.0,53.0,
412,2021-03-21 13:12:44 India Standard Time,safikhanmagical,@SaleemKhanSafi #India #Pakistan must defeat #COVID19 through #CovidVaccine aggressive test #COVIDVaccination free for all policy globally to minimize #coronavirus status with help of unity &amp; motivation Counters #lockdown2021 Prayer for recovery #PMImranKhan #NarendraModi  https://t.co/ULilnvZgeq,en,0.0,0.0,0.0,
413,2021-03-21 13:01:03 India Standard Time,kushal_ark,#COVID19Vaccine is must. #StayHome #coronavirus #GetWellSoon  https://t.co/QuyX7TKSSc,en,0.0,0.0,2.0,
414,2021-03-21 12:46:32 India Standard Time,sipgrab,Pakistan bans travel from 12 countries amid spike in coronavirus cases  https://t.co/DqURbT4ctc #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0.0,
415,2021-03-21 12:41:00 India Standard Time,aj_jobs,India's new daily coronavirus cases hit four-month high | Article [AMP] | Reuters  https://t.co/UJ6KXqCyEO,en,0.0,0.0,0.0,
416,2021-03-21 12:30:10 India Standard Time,raziksports,My team for #T20I #WorldCup  #RohitSharma  #ViratKohli  #sky  #pant  #Sreyas  #Hardik  #Jaddu  #Ashwin or #sundar #Bhuvi  #Nattu  #Bumrah  #TeamIndia #lufc #coronavirus #BCCI @ashwinravi99 @narendramodi #SnyderCut #Hitman #MUFC #BREAKING #FACup #IndianCricketTeam #INDvsENG #IPL,en,1.0,2.0,7.0,
417,2021-03-21 12:20:59 India Standard Time,shivkumar67,@DainikBhaskar #coronavirus #SocialDistancing #Mask  https://t.co/cL43hDG2MV,und,0.0,0.0,1.0,
418,2021-03-21 12:17:58 India Standard Time,hburki,The nation is appealed to pray for Imran Khan's .  May Allah heal them from the corona virus soon Ameen,en,0.0,0.0,0.0,
419,2021-03-21 12:17:11 India Standard Time,vipinbarolia,"800 cases in Delhi, yesterday. I guess after 1,500 cases the city will goin to re-impose measures like shutting down of malls, public places, weekly markets and Gym’s. #coronavirus #delhi #delhicovid #coronavirusdelhi",en,0.0,0.0,0.0,
420,2021-03-21 11:57:41 India Standard Time,chandramohanaz1,@narendramodi Rally me corona virus infect nhi karta hain kya,fi,0.0,0.0,0.0,
421,2021-03-21 11:54:41 India Standard Time,bringsmilevicky,Lockdown memories 2020...we survived the #pandemic..let's bring smiles all around   #coronavirus #jantacurfew #COVID19India #EndTheLockdown #lockdown2021 #anniversaryjantacurfew  https://t.co/UcDXEPJbz1,en,0.0,1.0,2.0,
422,2021-03-21 11:46:25 India Standard Time,alejojohnson,Latin American Countries Call on Morocco’s 🇲🇦 Pandemic Response Expertise #Morocco #Maroc #المغرب #Africa #NorthAfrica #COVID #COVID19 #Coronavirus #LatinAmerica   https://t.co/BZxKl8jTMh,en,0.0,0.0,1.0,
423,2021-03-21 11:43:03 India Standard Time,prabhakarjourno,"India registered 43,846 new coronavirus infections in the last 24 hours, setting another sharpest daily high in nearly four months.",en,0.0,0.0,5.0,
424,2021-03-21 11:32:33 India Standard Time,aastha57656977,"@GhelotHarish Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/k98oiQ5TZU",en,0.0,0.0,0.0,
425,2021-03-21 11:32:07 India Standard Time,aastha57656977,"@Deepak2010Kr Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/k98oiQ5TZU",en,0.0,1.0,1.0,
426,2021-03-21 11:30:39 India Standard Time,shakirm09214376,Happy Birthday corona virus👌 #coronavirus,en,0.0,0.0,0.0,
427,2021-03-21 11:26:58 India Standard Time,ravichandrabm7,"Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/nvCavLnK2g",en,0.0,1.0,1.0,
428,2021-03-21 11:25:48 India Standard Time,258abrar,I wish all nation no shia sunni christian hindu any one should put aside what problems in-between us and pray for our country our Pm we need unity now and offcourse leader like IK i prayed and keep on praying for IK Bushra Bibi and all victims of coronavirus #GetWellSoonSkipper,en,0.0,0.0,1.0,
429,2021-03-21 11:16:38 India Standard Time,ravishhariom,"@NeetuAg02132331 Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/Jgzi8Zyy7Z",en,0.0,1.0,2.0,
430,2021-03-21 11:16:22 India Standard Time,ravishhariom,"@Mukti11579642 Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/Jgzi8Zyy7Z",en,1.0,6.0,7.0,
431,2021-03-21 11:16:04 India Standard Time,ravishhariom,"@ShivamR43737379 Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/Jgzi8Zyy7Z",en,0.0,2.0,2.0,
432,2021-03-21 11:15:43 India Standard Time,ravishhariom,"@GhelotHarish Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/Jgzi8Zyy7Z",en,0.0,4.0,4.0,
433,2021-03-21 11:15:23 India Standard Time,ravishhariom,"@dipika_hr Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/Jgzi8Zyy7Z",en,0.0,0.0,0.0,
434,2021-03-21 11:15:01 India Standard Time,ravishhariom,"@Deepak2010Kr Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/Jgzi8Zyy7Z",en,0.0,6.0,5.0,
435,2021-03-21 11:14:42 India Standard Time,abhishekpendse1,"@PSKhachariyawas @GovindDotasra @ashokgehlot51  Plz shut all schools and colleges atleast for a week , transmission of covid 19 virus can be severe.this can impact thousand of families. Online classes is one of the safest ways . #COVID19India #coronavirus #COVID21  @ANI",en,0.0,1.0,0.0,
436,2021-03-21 11:14:38 India Standard Time,ravishhariom,"@Arun54368133 Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/Jgzi8Zyy7Z",en,0.0,1.0,1.0,
437,2021-03-21 11:14:12 India Standard Time,ravishhariom,"@Usha80722138 Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/Jgzi8Zyy7Z",en,0.0,1.0,1.0,
438,2021-03-21 11:11:35 India Standard Time,aakash24961585,Wish all Shiv Sainiks: that you can get healthy with corona virus quickly and quickly come among the people I bless Jagadambe always with you Jai Bhawani @AUThackeray,en,0.0,0.0,1.0,
439,2021-03-21 10:56:26 India Standard Time,mridula84832662,"@Usha80722138 Consumption of non-vegetarian meals can cause swine-flu, bird-flu, coronavirus. It's better to follow Sanatan Sanskruti and shift to vegan/vegetarian food habits #संस्कृति_रक्षित_देश_सुरक्षित",en,1.0,4.0,4.0,
440,2021-03-21 10:33:20 India Standard Time,drtahir_ped,How to prevent #coronavirus infection by simple 5 step #COVID  https://t.co/hbFcqNOtEF,en,0.0,1.0,5.0,
441,2021-03-21 10:30:16 India Standard Time,yashwantbhilai,आज CM भूपेश की रिव्यू मीटिंग पर सबकी नजर: छत्तीसगढ़ में लॉकडाउन और Online एग्जाम को लेकर कल CM ने दिया है बड़ा बयान  https://t.co/m61RSBR86Q  #lockdown2021 #coronavirus #chhattisgarhfightscorona @bhupeshbaghel @ChhattisgarhCMO @TIMES64738588  https://t.co/Z34wG4QRyg,hi,0.0,1.0,1.0,
442,2021-03-21 10:29:16 India Standard Time,vhvipin07,दिल्ली में लगातार कोरोना के नए मामले बढ़ रहे है और अरविंद केजरीवाल मोगा मे सभाएं करने में व्यस्त हैं ।  दिल्ली की जनता की सुध लीजिए केजरीवाल जी जनता ने आपको बहुमत दिया है और आप उस जनता की अनदेखी कर दूसरे राज्यों में मस्त हैं।  #COVID19 #coronavirus #VH  https://t.co/MBFtJtFCVb,hi,0.0,0.0,1.0,
443,2021-03-21 10:22:08 India Standard Time,shivasa10426040,#100Crore #coronavirus #GodBlessAmerica #ganbang #KisanAndolan  https://t.co/AOOU48Dchy,und,0.0,0.0,1.0,
444,2021-03-21 10:10:54 India Standard Time,_arpit_bhushan_,Vitamin D seems to be a lot more important than we currently recognize. It might be one of those deficiencys that don't make themselves known like scurvy or what not but have a very negative impact to health overall   https://t.co/JOCcHrRDGq  #LongCovid #coronavirus #VitaminD,en,0.0,0.0,1.0,
445,2021-03-21 10:09:52 India Standard Time,bluesanitation, https://t.co/6Hy5Iy5keG For more information visit our web #web #online #ADA #betrayedme #coronavirus #dispatch #ENGvsIND #Ethereum #Habs #India #JennieVlogNumber3 #JENNIE #MaharashtraGovernment #NSWFloods #NCT정우 #nftcollector #OrtizHooker #ParambirSingh #Penthouse2 #Pushpa,en,0.0,0.0,1.0,
446,2021-03-21 10:06:45 India Standard Time,tusharkachare28,"#शिवसेना नेते युवासेनाप्रमुख व राज्याचे पर्यटन व पर्यावरणमंत्री @AUThackeray जी यांना कोरोनाची लागण झाली आहे याबाबत ट्विटरवरून याची माहिती दिली असून,आपल्या संपर्कात आलेल्या व्यक्तींनी स्वतःची चाचणी करून घ्यावी आणि काळजी घ्यावी असे आवाहनही त्यांनी केले आहे.  #coronavirus #COVID19  https://t.co/OO3f9pBuL6",mr,0.0,2.0,10.0,
447,2021-03-21 10:01:16 India Standard Time,awesome_ark,"With rising nos of #COVID19 cases in  #Maharashtra, there is new corruption cycle emerging out in #MaharashtraGovernment. People are facing brunt with no action in either of issues. @OfficeofUT has to act before it’s out of control #MVA #coronavirus #AnilDeshmukh #ParambirSingh",en,1.0,0.0,1.0,
448,2021-03-21 09:58:50 India Standard Time,hen_cheng,Can our good Minister Sabri tell us if swimming is allowed❓ Some condos allow &amp; others don't 👉 confusion❓  2 US Professors said the chlorine in swimming pool will kill Coronavirus  Swimming Association allows such activity  https://t.co/Si7SmUKZ9m,en,0.0,0.0,0.0,
449,2021-03-21 09:57:34 India Standard Time,deluxsanthosh,#COVID19 Second wave already started in India &amp; spreading rapidly! Avoid Outing &amp; Stay in home! Take care of yourself and think about your family before going out   #COVID19India #coronavirus  https://t.co/i9m6ckppXn,en,0.0,0.0,0.0,
450,2021-03-21 09:56:19 India Standard Time,realsugandh,Cases spike everywhere except the States having election.  #coronavirus,en,0.0,0.0,1.0,
451,2021-03-21 09:53:49 India Standard Time,radhamohandas17,BhaktiVedanta Vidyabhavan Gurukul Boys fighting against Corona. #coronavirus #Corona #COVID19 #COVID19India #coronawarrior #Gurukul #Indore #Newspaper #chanting  https://t.co/HCh0Izh1oM,in,0.0,0.0,3.0,
452,2021-03-21 09:36:03 India Standard Time,padmampatel2,"@Shalinisingh315 Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture.  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/GgRgfUx1Qh",en,0.0,0.0,0.0,
453,2021-03-21 09:33:18 India Standard Time,jodhpurbhc,"#Jodhpur: कोरोना वायरस को 1 साल हुआ पूरा   आज के दिन जोधपुर में आया था पहला संक्रमित सामने, शास्त्री नगर सेक्टर निवासी युवक आया था पॉजिटिव, 23 मार्च को इस युवक के चाचा चाची भी हुए थे संक्रमित...  #Coronavirus @Jodhpurbhc",hi,0.0,0.0,2.0,
454,2021-03-21 09:29:07 India Standard Time,mirkaiser100,"*FLASH*   India reports 43,810 new cases of Coronavirus and 190 related deaths, highest cases reported in a single day this year",en,0.0,0.0,2.0,
455,2021-03-21 09:26:40 India Standard Time,ganga11982,"@vinod_sadafale Our culture calls the meat non-eatable and teaches to bow with folded hands instead of shaking hands. In today's age, due to the corona virus, the whole world is appreciating this knowledge of Indian culture  #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/jpVIpJCOez",en,0.0,0.0,0.0,
456,2021-03-21 09:22:34 India Standard Time,parul_patel_2,"@Devendr82831518 Exactly 👍 Consumption of non-vegetarian meals can cause swine-flu, bird-flu, coronavirus. It's better to follow Sanatan Sanskruti and shift to vegan/vegetarian food habits #संस्कृति_रक्षित_देश_सुरक्षित  https://t.co/7ulUItgu1v",en,1.0,6.0,6.0,
