,tweet,clean_tweet,label
2299,"@MumbaiPolice @mybmc @VoiceOfDombivli @ThaneCityPolice  Can anyone share if the night curfew is imposed presently in Dombivali, Kalyan &amp; Thane ? If so, from what time to what time and whether an individual take their car snd move during the curfew period. Pls explain.",share night curfew impos present dombivali kalyan thane time time individu car snd curfew period explain ,0
2300,Just Reminds you 1 year before of Janta Curfew...!! @ Phoenix Marketcity Bangalore  https://t.co/G9mGSIyeS8,remind year janta curfew phoenix marketc bangalor ,0
2301,@News18Odia @SpNabarangpur @DMnabarangpur Night curfew kan.......day re kole   b kichi labha hebani.......,night curfew kanday kole kichi labha hebani ,0
2302,Miami Beach bistros bow to spring break curfew after weekend mayhem  https://t.co/10MBj9boti #Sipgrab #UnitingPeopleWithThePossibilities,miami beach bistro bow spring break curfew weekend mayhem ,0
2303,@uddhavthackeray need night curfew immediately  https://t.co/c5GWsQW13O,night curfew immedi ,0
2304,Please impose Janta Curfew on Holi. It will be beneficial for the people as Covid cases are rising. @PMOIndia @MoHFW_INDIA @narendramodi @ArvindKejriwal,impos janta curfew holi benefici peopl covid case rise ,0
2305,"Airports may levy spot fines if face mask rule violated, warns #DGCA amid #Covid spike",airport levi spot fine face mask rule violat warn amid spike ,0
2306,"West Bengal reports 639 new COVID-19 cases, Kolkata has 225 new cases",west bengal report new covid case kolkata new case ,1
2307,"Recovery rate drops to 94.32%, very very worrisome for #India.

Please wear a mask, ask others to wear & distance yourself! 

#COVID19 #Corona #coronavirus #Covid_19",recoveri rate drop worrisom wear mask ask wear distanc ,0
2308,"Replying to 
@republic",repli ,0
2309,"Doesn’t quite feel like #Holi, but just another HOLIday in times of #Covid_19 

NB: Spray sanitiser and main distance
#HappyHoli2021",doesnt feel like holiday time spray sanitis main distanc ,0
2310,"Mandatory Upload...

""দাওয়াই ভি, কড়াই ভি""

Just got vaccinated for the Covid-19.....
Let us all get vaccinated and create healthy nation...

#seruminstitute
#covishild 
#mohwf 
#icmr https://instagram.com/p/CM8_g11lsNQokLfYgBXzg2VXCPk9TDTWU-uZ9s0/?igshid=82fclfp0vtx8…",mandatori upload vaccin covid vaccin creat healthi nation ,0
2311,"Also wear a Mask and follow others Covid-19 guidelines and protocols while going to Vote. 
Thank you 

#Election2021",wear mask follow covid guidelin protocol vote ,0
2312,"Mint: Maharashtra: Night curfew from Sunday as COVID-19 cases rise. Details here.
https://livemint.com/news/india/maharashtra-night-curfew-from-sunday-as-covid-19-cases-rise-details-here-11616768589396.html…

via 
@GoogleNews",mint maharashtra night curfew sunday covid case rise detail ,0
2313,"Mint: Actor Paresh Rawal tests positive for Covid-19 days after being vaccinated.
https://livemint.com/news/india/actor-paresh-rawal-tests-positive-for-covid-19-days-after-being-vaccinated-11616804057959.html…

via 
@GoogleNews",mint actor paresh rawal test posit covid day vaccin ,0
2314,"With #SachinTendulkar testing positive, here is the current count. 

 Wear a mask.
 Ask others to wear a mask.
 Distance yourself

Only these 3 things can save our own people & also save the economy eco-system.

#Covid #Covid19 #India 
#StaySafe #Unite2FightCorona",test posit current count wear mask ask wear mask distanc thing save peopl save economi ecosystem ,0
2315,"DG remarks and links for COVID-19 press briefing, 26 March, 2021 http://createsend.com/t/d-1D268C4DBF8C98502540EF23F30FEDED…",remark link covid press brief march ,0
2316,"#Covid_19 worrisome signs-

1. Sixty-Thousand news cases in 1 day.
2. #WestBengal sees Weird-New-Strains 
3. Majority of #Kolkata people are not getting themselves.
4. #Calcutta active cases over-takes recoveries with a great margin, Death rate rising slightly.

Wear a mask, plz!",worrisom sign sixtythousand news case day weirdnewstrain major peopl activ case overtak recoveri great margin death rate rise slightli wear mask plz ,0
2317,"CONTENT IS KING!

Despite Night Curfews, Reduced theatre occupancies, on *WORKING WEDNESDAY*, #GodzillaVsKong registers a jaw-dropping Rs 6.40 crore (Net) in #Covid era.

Gone are the days when films opened at 20-25 crores for huge actors.

Note: Film did well in #SouthIndia",content king despit night curfew reduc theatr occup work wednesday regist jawdrop crore net era day film open crore huge actor note film ,0
2318,"15th April, 2021

EXTREMELY CRUCIAL for the film fraternity of India

#Covid count by this particular date will determine the ACTUAL release dates of Biggies like #Radhe, #Sooryavanshi, #KGF2, #RadheShyam etc

Reducing the count will only allow ‘The Film Industry’ to prosper.",april extrem crucial film fratern india count particular date determin actual releas date biggi like reduc count allow film industri prosper ,0
2319,"If covid cases are increasing ,then why govt is allowing to do Political rally & Meetings with huge crowd  and now they are giving guidelines to celebrate festival with no gatherings  Hypocrisy level  #assam #WestBengal #kolkata #Guwahati #Election2021 #COVID",covid case increas govt allow polit ralli meet huge crowd give guidelin celebr festiv gather hypocrisi level ,0
2320,"Government yesterday said a new ""double mutant variant"" of the coronavirus has been detected in 18 states in the country in addition to many other strains or variants of concern (VOCs) which have also been found abroad.
#teenskagram #COVID #coronavirus #vaccine #vaccinated #modi",govern yesterday new doubl mutant variant coronaviru detect state countri addit strain variant concern voc found abroad ,0
2321,#JUSTIN |#CalcuttaHighCourt to remain closed due to the rising cases of #Covid.,remain close rise case ,0
2322,"Register Yourself For Covid-19 Vaccine(Hindi)
Soon it wiil for all
https://youtu.be/uokm1EBeruE

#allinonedesi #Covid19 #Vaccine #CoronaVaccine #CovidVaccine #CovidVaccineRegistration #CoronaVaccineRegistration #India #VaccineRegistrationIndia",regist covid vaccinehindi soon wiil ,0
2323,"@BeingSalmanKhan
 who was earlier snapped arriving at Lilavati hospital, has now received the first dose of Covid-19 vaccine! Yay!",earlier snap arriv lilavati hospit receiv dose covid vaccin yay ,0
2324,"Good news:-
Turkey lover Amir Khan Tested positive for Covid-19 !
 Please Let Him Go To Turkey  For Quarantine  
He Already Feels Uncomfortable Here 
@HMOIndia
 
#AamirKhan",news turkey lover amir khan test posit covid turkey quarantin feel uncomfort ,0
2325,"Centre issues directive to West Bengal government that it may ban celebrations on Holi and Dol due to rise in COVID-19. The decision needs to be taken at the local level, it says.",centr issu direct west bengal govern ban celebr holi dol rise covid decis local level ,0
2326,"@MoHFW_INDIA
 ADVANCE RESEARCH ON COVID-19",advanc research covid ,0
2327,"As Kartik Aaryan Is Tested Positive For Covid-19, His 'Bhool Bhulaiyaa 2' Shoot Gets Halted.. #BhoolBhulaiyaa2 
@TheAaryanKartik
 #coronavirus",kartik aaryan test posit covid bhool bhulaiyaa shoot halt ,0
2328,"We all remember this day. Maybe we will not be forgetting this phase of life in our lifetime! 

Share your 23rd March 2020 moment in the comment section.

#lockdownanniversary #23rdMarch2020 #jantacurfewanniversary #blazeindigitally #coronaalert #Covid #pandemic",rememb day mayb forget phase life lifetim share march moment comment section ,0
2329,"@ECISVEEP
 The Covid situation is worsening day by day and Bengal Election is in door - please make mask mandatory in West Bengal during any election campaign or during the election days by keeping monetary penalty to avoid Covid-19 outbursts post election. Thanks . #COVID19",covid situat worsen day day bengal elect door mask mandatori west bengal elect campaign elect day keep monetari penalti avoid covid outburst post elect ,0
2330,Protection covid 19,protect covid ,0
2331,Uttarakhand CM Tirath Singh Rawat Tests Positive for COVID-19,uttarakhand tirath singh rawat test posit covid ,0
2332,"#MumbaiSaga winning hearts in #Covid era. 
Salute to the Brave step of not bringing the film on #OTT

Night curfews, operational limits and still this #JohnAbraham & #EmraanHashmi starrer managed to rake in 5.22 crores.

True example of standing for the film fraternity. ",win heart era salut brave step bring film night curfew oper limit starrer manag rake crore true exampl stand film fratern ,0
2333,"@AITCofficial
 Pls help the Old people who are went to take the Covid-19 vaccine and they get to sit in the sun waiting for their chance and the Barasat District Hospital can’t provide a fan in this scratching heat & water when they’re thirsty.",help old peopl covid vaccin sit sun wait chanc barasat district hospit cant provid fan scratch heat water theyr thirsti ,0
2334,A year at Home by the Americans in 2020 in numbers #US #pandemic #COVID,year home american number ,0
2335,"Best wishes to Prime Minister 
@ImranKhanPTI
 for a speedy recovery from COVID-19.",best wish prime minist speedi recoveri covid ,0
2336,"Ekincare Announces COVID Vaccinations For Employees And Dependents 
@eKincareHealth


#ekincare #COVID #coronavirus #VaccinationDrive #COVID19Vaccine",ekincar announc covid vaccin employe depend ,0
2337,"IMI Kolkata organised its second Supply Chain Summit on the topic ""Refocusing Supply Chain Resilience: Lessons from Covid-19"" comprising our eminent panelists. 

#SCM #IMI",imi kolkata organis second suppli chain summit topic refocu suppli chain resili lesson covid compris emin panelist ,0
2338,"@MamataOfficial
 
@BanglarGorboMB
 
@AITCofficial
 In Barasat Hospital COVID-19 Vaccines should be given but the people here are sitting from 6:00 AM But the vaccination process haven’t been started yet. There’s also no sitting chairs, fans and water for old peoples. Pls Look on us.",barasat hospit covid vaccin give peopl sit vaccin process havent start there sit chair fan water old peopl look ,0
2339,"DSM Brings Vitamin D In The Spotlight; Says It’s Time To ‘Boost Your ImmuniD’

@DSM


#vitaminD #covid19 #Corona #CoronaVirusUpdates #vitamindeficiency",dsm bring vitamin spotlight time boost immunid ,0
2340,"Grateful for many things in life. But one thing that's right up there is that there was no pandemic when I was in college. 

I really sympathise with all you guys who will have only half the Undergraduate ""college experience"" because of staying home for Covid-19.",grate thing life thing that pandem colleg sympathis guy half undergradu colleg experi stay home covid ,0
2341,"Covid-19 Vaccination Phase II In India: All You Need To Know

Expert-Dr Richa Sareen, Sr Consultant- Pulmonology at Fortis Hospital Vasant Kunj 
@fortis_hospital


#covid19 #CoronaVirusUpdates #coronavirus #COVID19Vaccination",covid vaccin phase india expertdr richa sareen consult pulmonolog forti hospit vasant kunj ,0
2342,"Section 144 imposed in Noida till April 30, due to surge in #COVID cases #covidwave",section impos noida till april surg case ,0
2343,"BREAKING: Cases of Covid-19 on rise in national capital, Chief Minister Arvind Kejriwal to hold a review meeting to take stock of situation. Some interim measures likely to be announced post the meet.",break case covid rise nation capit chief minist arvind kejriw hold review meet stock situat interim measur like announc post meet ,0
2344,"It’s been another lapse of time when the earth revolved around the sun, since I last celebrated my life’s year with my favourite person on my special day, tension free of COVID-19.
Miss this 
@Starbucks
 cup, but atleast have my favourite one with me.
#HappyBirthday to me.",laps time earth revolv sun celebr life year favourit person special day tension free covid miss cup atleast favourit ,0
2345,"Vaccine Diplomacy: India extends support to over 70 countries, provides 583 lakh doses of Covid-19 vaccines https://financialexpress.com/lifestyle/health/vaccine-diplomacy-india-extends-support-to-over-70-countries-provides-583-lakh-doses-of-covid-19-vaccines/2213826/lite… via 
@FinancialXpress",vaccin diplomaci india extend support countri provid lakh covid vaccin ,0
