tweet,clean_tweet,hastags,attherate,urls,emojis,tokenized_Tweet,filteredToken,label
@MohamedAkxam @shamin @PoliceMv Curfew time kurin PickPost code expire vaathy reason details kohleema ebunee invalid oa 🧘‍♂️ ހާލަތް,curfew time kurin pickpost code expir vaathi reason detail kohleema ebune invalid ,[],"['@MohamedAkxam', '@shamin', '@PoliceMv']",[],['🧘\u200d♂️'],"['curfew', 'time', 'kurin', 'pickpost', 'code', 'expire', 'vaathy', 'reason', 'details', 'kohleema', 'ebunee', 'invalid', 'oa', 'ހާލަތް']","['curfew', 'time', 'kurin', 'pickpost', 'code', 'expire', 'vaathy', 'reason', 'detail', 'kohleema', 'ebunee', 'invalid', 'oa', 'ހާލަތް']",0
"The Day the Earth and Mumbai stood still , 1 year to the curfew that changed everyone’s life , heal the world 🌎 #mumbai #india #photography #jantacurfew #lockdown  https://t.co/ErCjnp5Gjr",day earth mumbai stood year curfew chang everyon life heal world ,"['#mumbai', '#india', '#photography', '#jantacurfew', '#lockdown']",[],['https://t.co/ErCjnp5Gjr'],['🌎'],"['day', 'earth', 'and', 'mumbai', 'stood', 'still', 'year', 'to', 'curfew', 'that', 'changed', 'everyone', '’', 's', 'life', 'heal', 'world']","['day', 'earth', 'mumbai', 'stood', 'still', 'year', 'curfew', 'changed', 'everyone’s', 'life', 'heal', 'world']",0
Janta Curfew Anniversary.…. @narendramodi #JanataCurfew #lockdown #COVID19  https://t.co/sdx6LaP5iU,janta curfew anniversari ,"['#JanataCurfew', '#lockdown', '#COVID19']",['@narendramodi'],['https://t.co/sdx6LaP5iU'],[],"['janta', 'curfew', 'anniversary…']","['janta', 'curfew', 'anniversary…']",0
Government Spokesperson:  Changing the curfew times from 6 pm to 5 am   Restaurants are allowed for delivery from 6 pm to 10 pm   Walking is permitted from 6 pm to 8 pm   Starting tomorrow  https://t.co/DVqaiWh6Zb,govern spokesperson chang curfew time restaur allow deliveri walk permit pm start tomorrow ,[],[],['https://t.co/DVqaiWh6Zb'],[],"['government', 'spokesperson', 'changing', 'curfew', 'times', 'pm', 'to', 'am', 'restaurants', 'are', 'allowed', 'for', 'delivery', 'pm', 'to', 'pm', 'walking', 'is', 'permitted', 'pm', 'to', 'pm', 'starting', 'tomorrow']","['government', 'spokesperson', 'changing', 'curfew', 'time', 'pm', 'restaurant', 'allowed', 'delivery', 'pm', 'pm', 'walking', 'permitted', 'pm', 'pm', 'starting', 'tomorrow']",0
One year of “Janata Curfew” and Lockdown completed.   Blessed are those who did not have to walk ‘hundreds of miles’ to reach their home and didn’t have food to fill their stomach.  We all deserve a better year ahead. May the Omnipresent bless us in abundance.,year janata curfew lockdown complet bless walk hundr mile reach home didnt food fill stomach deserv better year ahead omnipres bless abund ,[],[],[],[],"['one', 'year', 'of', '“', 'janata', 'curfew', '”', 'and', 'lockdown', 'completed', 'blessed', 'are', 'those', 'who', 'did', 'have', 'to', 'walk', '‘', 'hundreds', 'of', 'miles', '’', 'to', 'reach', 'their', 'home', 'and', 'didn', '’', 't', 'have', 'food', 'to', 'fill', 'their', 'stomach', 'we', 'all', 'deserve', 'a', 'better', 'year', 'ahead', 'omnipresent', 'bless', 'us', 'in', 'abundance']","['one', 'year', '“janata', 'curfew”', 'lockdown', 'completed', 'blessed', 'walk', '‘hundreds', 'miles’', 'reach', 'home', 'didn’t', 'food', 'fill', 'stomach', 'deserve', 'better', 'year', 'ahead', 'omnipresent', 'bless', 'u', 'abundance']",0
"@eNCA Again, explain the idea around banning alcohol sales after ""curfew"".  Please explain how this ""curfew"" even helps.",explain idea ban alcohol sale curfew explain curfew help ,[],['@eNCA'],[],[],"['again', 'explain', 'idea', 'around', 'banning', 'alcohol', 'sales', 'after', 'curfew', 'please', 'explain', 'how', 'this', 'curfew', 'helps']","['explain', 'idea', 'around', 'banning', 'alcohol', 'sale', 'curfew', 'please', 'explain', 'curfew', 'help']",0
Janta Curfew Going 1 Year 😔 I Really Sad About Coronavirus (COVID-19)  😧 But Still the corona vaccine is in good condition right now but #stayhome please 👏 And I Pray (KARTIK ARYAN) Sir just because his corona positive 😔 and pray all rounder India ✊♥  https://t.co/HvjOSoOeiM,janta curfew year sad coronaviru covid corona vaccin condit pray kartik aryan sir corona posit pray rounder india ,['#stayhome'],[],['https://t.co/HvjOSoOeiM'],"['😔', '😧', '👏', '😔', '✊', '♥']","['janta', 'curfew', 'going', 'year', 'i', 'really', 'sad', 'about', 'coronavirus', 'covid', 'but', 'still', 'corona', 'vaccine', 'is', 'in', 'condition', 'now', 'but', 'please', 'and', 'i', 'pray', 'kartik', 'aryan', 'sir', 'just', 'because', 'his', 'corona', 'positive', 'and', 'pray', 'all', 'rounder', 'india']","['janta', 'curfew', 'going', 'year', 'really', 'sad', 'coronavirus', 'covid', 'still', 'corona', 'vaccine', 'condition', 'please', 'pray', 'kartik', 'aryan', 'sir', 'corona', 'positive', 'pray', 'rounder', 'india']",0
Representation of how a night curfew prevents Coronavirus infection.  #Gujarat  #nightcurfew  https://t.co/amoogBY4TP,represent night curfew prevent coronaviru infect ,"['#Gujarat', '#nightcurfew']",[],['https://t.co/amoogBY4TP'],[],"['representation', 'of', 'how', 'a', 'night', 'curfew', 'prevents', 'coronavirus', 'infection']","['representation', 'night', 'curfew', 'prevents', 'coronavirus', 'infection']",0
#janta curfew anniversary  https://t.co/qhhhnht6RI,curfew anniversari ,['#janta'],[],['https://t.co/qhhhnht6RI'],[],"['curfew', 'anniversary']","['curfew', 'anniversary']",0
Anyone can explain logic behind night curfew and 1 day lockdown ? Is corona virus is that smart it comes in night only and on sunday only ?? @IndoreCollector @ChouhanShivraj @OfficeofSSC @jdjsindore @projsindore @healthminmp,explain logic night curfew day lockdown corona viru smart night sunday ,[],"['@IndoreCollector', '@ChouhanShivraj', '@OfficeofSSC', '@jdjsindore', '@projsindore', '@healthminmp']",[],[],"['anyone', 'can', 'explain', 'logic', 'behind', 'night', 'curfew', 'and', 'day', 'lockdown', 'is', 'corona', 'virus', 'is', 'that', 'smart', 'it', 'comes', 'in', 'night', 'only', 'and', 'on', 'sunday', 'only']","['anyone', 'explain', 'logic', 'behind', 'night', 'curfew', 'day', 'lockdown', 'corona', 'virus', 'smart', 'come', 'night', 'sunday']",0
Happy ANNIVERSARY  JANATA CURFEW..!!,happi anniversari janata curfew ,[],[],[],[],"['happy', 'anniversary', 'janata', 'curfew']","['happy', 'anniversary', 'janata', 'curfew']",0
"A successfully One Year Completed for   ""JANTA CURFEW""🤘🏻 @mygovindia  #lockdown #JanataCurfew #lockdown2020 #coronavirus",success year complet janta curfew ,"['#lockdown', '#JanataCurfew', '#lockdown2020', '#coronavirus']",['@mygovindia'],[],['🤘🏻'],"['a', 'successfully', 'one', 'year', 'completed', 'for', 'janta', 'curfew']","['successfully', 'one', 'year', 'completed', 'janta', 'curfew']",0
"Go corona go, thali bajao, janta curfew. bhakhts memories #modi_jawab_do",corona thali bajao janta curfew bhakht memori ,['#modi_jawab_do'],[],[],[],"['corona', 'thali', 'bajao', 'janta', 'curfew', 'bhakhts', 'memories']","['corona', 'thali', 'bajao', 'janta', 'curfew', 'bhakhts', 'memory']",0
@TheAaryanKartik Wish you for a speedy recovery. 1 year has completed today for Janta Curfew on 22nd March 2020.,wish speedi recoveri year complet today janta curfew march ,[],['@TheAaryanKartik'],[],[],"['wish', 'you', 'for', 'a', 'speedy', 'recovery', 'year', 'has', 'completed', 'today', 'for', 'janta', 'curfew', 'on', 'nd', 'march']","['wish', 'speedy', 'recovery', 'year', 'completed', 'today', 'janta', 'curfew', 'nd', 'march']",0
@TelanganaCMO @KTRTRS @timesofindia @Eatala_Rajender We are receiving lots of msgs on Night Curfew and lockdown. I'm a Wedding planner our clients are too worried abt taking any decision and finalizing a event. So kindly clear our doubts so that it won't make loss for anyone..,receiv msg night curfew lockdown wed planner client worri abt decis final event kindli clear doubt wont loss ,[],"['@TelanganaCMO', '@KTRTRS', '@timesofindia', '@Eatala_Rajender']",[],[],"['we', 'are', 'receiving', 'lots', 'of', 'msgs', 'on', 'night', 'curfew', 'and', 'lockdown', 'im', 'a', 'wedding', 'planner', 'our', 'clients', 'are', 'too', 'worried', 'abt', 'taking', 'any', 'decision', 'and', 'finalizing', 'a', 'event', 'so', 'kindly', 'clear', 'our', 'doubts', 'so', 'that', 'it', 'wont', 'loss', 'for', 'anyone']","['receiving', 'lot', 'msg', 'night', 'curfew', 'lockdown', 'im', 'wedding', 'planner', 'client', 'worried', 'abt', 'taking', 'decision', 'finalizing', 'event', 'kindly', 'clear', 'doubt', 'wont', 'loss', 'anyone']",0
Wishing Everyone on the 1st anniversary of Janata Curfew. Let's all Bang our utensils to Celebrate this  auspicious Failure day.  This is how Modi Govt. Controlled Covid19 in india within 21 days.,wish anniversari janata curfew bang utensil celebr auspici failur day modi govt control covid india day ,[],[],[],[],"['wishing', 'everyone', 'on', 'st', 'anniversary', 'of', 'janata', 'curfew', 'lets', 'all', 'bang', 'our', 'utensils', 'to', 'celebrate', 'this', 'auspicious', 'failure', 'day', 'this', 'is', 'how', 'modi', 'govt', 'controlled', 'covid', 'in', 'india', 'within', 'days']","['wishing', 'everyone', 'st', 'anniversary', 'janata', 'curfew', 'let', 'bang', 'utensil', 'celebrate', 'auspicious', 'failure', 'day', 'modi', 'govt', 'controlled', 'covid', 'india', 'within', 'day']",0
Today is 22nd March! Janta Curfew anyone?,today march janta curfew ,[],[],[],[],"['today', 'is', 'nd', 'march', 'janta', 'curfew', 'anyone']","['today', 'nd', 'march', 'janta', 'curfew', 'anyone']",0
"Gatherings restricted to 20 people in SAS Nagar, Punjab due to surging cases of #COVID19 here.  The night curfew is back on. We've restricted cultural &amp; social gathering to 20 people. We've apprised the owners of marriage halls &amp; venues to follow the same: DC Mohali  https://t.co/2b9rMRU41T",gather restrict peopl nagar punjab surg case night curfew weve restrict cultur social gather peopl weve appris owner marriag hall venu follow same mohali ,['#COVID19'],[],['https://t.co/2b9rMRU41T'],[],"['gatherings', 'restricted', 'to', 'people', 'in', 'sas', 'nagar', 'punjab', 'due', 'to', 'surging', 'cases', 'of', 'here', 'night', 'curfew', 'is', 'back', 'on', 'weve', 'restricted', 'cultural', 'social', 'gathering', 'to', 'people', 'weve', 'apprised', 'owners', 'of', 'marriage', 'halls', 'venues', 'to', 'follow', 'same', 'dc', 'mohali']","['gathering', 'restricted', 'people', 'sa', 'nagar', 'punjab', 'due', 'surging', 'case', 'night', 'curfew', 'back', 'weve', 'restricted', 'cultural', 'social', 'gathering', 'people', 'weve', 'apprised', 'owner', 'marriage', 'hall', 'venue', 'follow', 'same', 'dc', 'mohali']",0
Happy 1st Anniversary of Janta Curfew😷 #coronavirus #pandemic #lockdown #nationwide #india #Nagaland  https://t.co/J7kA2ARk4w,happi anniversari janta curfew ,"['#coronavirus', '#pandemic', '#lockdown', '#nationwide', '#india', '#Nagaland']",[],['https://t.co/J7kA2ARk4w'],['😷'],"['happy', 'st', 'anniversary', 'of', 'janta', 'curfew']","['happy', 'st', 'anniversary', 'janta', 'curfew']",0
@mybmc Is the 11:00pm Night curfew still on in Mumbai? My friend who lives in Santacruz says there's no curfew in her area.,night curfew mumbai friend life santacruz there curfew area ,[],['@mybmc'],[],[],"['is', 'pm', 'night', 'curfew', 'still', 'on', 'in', 'mumbai', 'my', 'friend', 'who', 'lives', 'in', 'santacruz', 'says', 'theres', 'no', 'curfew', 'in', 'her', 'area']","['pm', 'night', 'curfew', 'still', 'mumbai', 'friend', 'life', 'santacruz', 'say', 'there', 'curfew', 'area']",0
"@MCF_Faridabad @cmohry @mlkhattar @FBDPolice @DC_Faridabad #RWA As a concerned citizen on #coronavirus spread, I suggest Strict vigil, mask must Fix Public gathering limit IMPOSE Night curfew Limit gathering at #Banks #Malls #Restaurants #PublicPlaces #Shops",concern citizen spread suggest strict vigil mask fix public gather limit impos night curfew limit gather ,"['#RWA', '#coronavirus', '#Banks', '#Malls', '#Restaurants', '#PublicPlaces', '#Shops']","['@MCF_Faridabad', '@cmohry', '@mlkhattar', '@FBDPolice', '@DC_Faridabad']",[],[],"['as', 'a', 'concerned', 'citizen', 'on', 'spread', 'i', 'suggest', 'strict', 'vigil', 'mask', 'must', 'fix', 'public', 'gathering', 'limit', 'impose', 'night', 'curfew', 'limit', 'gathering', 'at']","['concerned', 'citizen', 'spread', 'suggest', 'strict', 'vigil', 'mask', 'must', 'fix', 'public', 'gathering', 'limit', 'impose', 'night', 'curfew', 'limit', 'gathering']",0
Curfew in Ahmedabad after 9 PM is a joke 😅 @AMCAhmedabad @AhmedabadPolice,curfew ahmedabad joke ,[],"['@AMCAhmedabad', '@AhmedabadPolice']",[],['😅'],"['curfew', 'in', 'ahmedabad', 'after', 'pm', 'is', 'a', 'joke']","['curfew', 'ahmedabad', 'pm', 'joke']",0
Walked 6km to take a 6 second shot. Dhen kon curfew eh uvaalaakahtha 🧐,walk second shot dhen kon curfew uvaalaakahtha ,[],[],[],['🧐'],"['walked', 'km', 'to', 'a', 'second', 'shot', 'dhen', 'kon', 'curfew', 'eh', 'uvaalaakahtha']","['walked', 'km', 'second', 'shot', 'dhen', 'kon', 'curfew', 'eh', 'uvaalaakahtha']",0
"Punjab | Cases being reported daily in Ludhiana includes UK strain as well. #COVID19 situation is at its peak here. I urge people to abide by guidelines and night curfew to avoid any further strict measure: Rakesh Agrawal, Commissioner of Police Ludhiana  https://t.co/AJjIGS69nm",punjab case report daili ludhiana includ strain situat peak urg peopl abid guidelin night curfew avoid strict measur rakesh agraw commission polic ludhiana ,['#COVID19'],[],['https://t.co/AJjIGS69nm'],[],"['punjab', 'cases', 'being', 'reported', 'daily', 'in', 'ludhiana', 'includes', 'uk', 'strain', 'as', 'well', 'situation', 'is', 'at', 'its', 'peak', 'here', 'i', 'urge', 'people', 'to', 'abide', 'by', 'guidelines', 'and', 'night', 'curfew', 'to', 'avoid', 'any', 'further', 'strict', 'measure', 'rakesh', 'agrawal', 'commissioner', 'of', 'police', 'ludhiana']","['punjab', 'case', 'reported', 'daily', 'ludhiana', 'includes', 'uk', 'strain', 'well', 'situation', 'peak', 'urge', 'people', 'abide', 'guideline', 'night', 'curfew', 'avoid', 'strict', 'measure', 'rakesh', 'agrawal', 'commissioner', 'police', 'ludhiana']",0
"@CPMumbaiPolice Aren't we living in a la la land assuming just following norms is even helping. We understand that there can't be a complete sudden lockdown for economics, but shouldn't there be a night curfew imposed, trains stopped. I mean a small kid could guess its high time.",arent live land assum follow norm help understand cant complet sudden lockdown econom shouldnt night curfew impos train stop mean small kid guess high time ,[],['@CPMumbaiPolice'],[],[],"['arent', 'we', 'living', 'in', 'a', 'la', 'la', 'land', 'assuming', 'just', 'following', 'norms', 'is', 'helping', 'we', 'understand', 'that', 'there', 'cant', 'a', 'complete', 'sudden', 'lockdown', 'for', 'economics', 'but', 'shouldnt', 'there', 'a', 'night', 'curfew', 'imposed', 'trains', 'stopped', 'i', 'mean', 'a', 'small', 'kid', 'guess', 'its', 'high', 'time']","['arent', 'living', 'la', 'la', 'land', 'assuming', 'following', 'norm', 'helping', 'understand', 'cant', 'complete', 'sudden', 'lockdown', 'economics', 'shouldnt', 'night', 'curfew', 'imposed', 'train', 'stopped', 'mean', 'small', 'kid', 'guess', 'high', 'time']",0
"Completely agree with @saloni_15 , Mumbai need strictness. Night curfew is must. @CMOMaharashtra @OfficeofUT don’t waste time on other stuff.",complet agre mumbai strict night curfew dont wast time stuff ,[],"['@saloni_15', '@CMOMaharashtra', '@OfficeofUT']",[],[],"['completely', 'agree', 'with', 'mumbai', 'strictness', 'night', 'curfew', 'is', 'must', 'don', '’', 't', 'waste', 'time', 'on', 'other', 'stuff']","['completely', 'agree', 'mumbai', 'strictness', 'night', 'curfew', 'must', 'don’t', 'waste', 'time', 'stuff']",0
"@MumbaiPolice @mybmc @VoiceOfDombivli @ThaneCityPolice  Can anyone share if the night curfew is imposed presently in Dombivali, Kalyan &amp; Thane ? If so, from what time to what time and whether an individual take their car snd move during the curfew period. Pls explain.",share night curfew impos present dombivali kalyan thane time time individu car snd curfew period explain ,[],"['@MumbaiPolice', '@mybmc', '@VoiceOfDombivli', '@ThaneCityPolice']",[],[],"['can', 'anyone', 'share', 'if', 'night', 'curfew', 'is', 'imposed', 'presently', 'in', 'dombivali', 'kalyan', 'thane', 'if', 'so', 'what', 'time', 'to', 'what', 'time', 'and', 'whether', 'an', 'individual', 'their', 'car', 'snd', 'move', 'during', 'curfew', 'period', 'explain']","['anyone', 'share', 'night', 'curfew', 'imposed', 'presently', 'dombivali', 'kalyan', 'thane', 'time', 'time', 'whether', 'individual', 'car', 'snd', 'move', 'curfew', 'period', 'explain']",0
Just Reminds you 1 year before of Janta Curfew...!! @ Phoenix Marketcity Bangalore  https://t.co/G9mGSIyeS8,remind year janta curfew phoenix marketc bangalor ,[],['@'],['https://t.co/G9mGSIyeS8'],[],"['just', 'reminds', 'you', 'year', 'before', 'of', 'janta', 'curfew', 'phoenix', 'marketcity', 'bangalore']","['reminds', 'year', 'janta', 'curfew', 'phoenix', 'marketcity', 'bangalore']",0
@News18Odia @SpNabarangpur @DMnabarangpur Night curfew kan.......day re kole   b kichi labha hebani.......,night curfew kanday kole kichi labha hebani ,[],"['@News18Odia', '@SpNabarangpur', '@DMnabarangpur']",[],[],"['night', 'curfew', 'kanday', 'kole', 'b', 'kichi', 'labha', 'hebani']","['night', 'curfew', 'kanday', 'kole', 'b', 'kichi', 'labha', 'hebani']",0
