,tweet,clean_tweet,hastags,attherate,urls,emojis
2060,"In @SonuSood case, he got #Remdesivir from Life Line Medical Care Hospital, Goregaon which received the vials from @Cipla_Global (Bhiwandi). Probe is the doorstep of #Cipla, #BombayHC informed.   HC asks state govt to probe the roles of #SonuSood &amp; #ZeeshanSiddiqui   @fpjindia",In case he got from Life Line Medical Care Hospital Goregaon which received the vials from (Bhiwandi) Probe is the doorstep of informed HC asks state govt to probe the roles of amp ,"['#Remdesivir', '#Cipla,', '#BombayHC', '#SonuSood', '#ZeeshanSiddiqui']","['@SonuSood', '@Cipla_Global', '@fpjindia']",[],[]
2061,"Troubles for @SonuSood &amp; @zeeshan_iyc as #BombayHC asks @CMOMaharashtra to 'seriously check their incriminating roles' in providing #Remdesivir to people through social media.  Criminal case lodged against a Trust through which Zeeshan supplied the drug, HC Told  @fpjindia",Troubles for amp as asks to seriously check their incriminating roles in providing to people through social media Criminal case lodged against a Trust through which Zeeshan supplied the drug HC Told ,"['#BombayHC', '#Remdesivir']","['@SonuSood', '@zeeshan_iyc', '@CMOMaharashtra', '@fpjindia']",[],[]
2062,"And by extension, there may be a role for antiviral drugs such as Remdesivir when used in this phenotype of hospitalized individuals who for some reason, haven’t mounted an immune response n/n @cspramesh @spkalantri @rkmjs1 @riteshpgi @ArvinderSoin @Parvaizkoul @DrJoyeeta",And by extension there may be a role for antiviral drugs such as Remdesivir when used in this phenotype of hospitalized individuals who for some reason haven’t mounted an immune response n/n ,[],"['@cspramesh', '@spkalantri', '@rkmjs1', '@riteshpgi', '@ArvinderSoin', '@Parvaizkoul', '@DrJoyeeta']",[],[]
2063,No big deal as #Remdesivir use for Covid is being discouraged globally!,No big deal as use for Covid is being discouraged globally,['#Remdesivir'],[],[],[]
2064,"Looks like they are all close to top leaders of BJP &amp; AAP, who have assured them of hospital beds, oxygen, remdesivir, in case they become Covid19 positive in the 3rd wave...",Looks like they are all close to top leaders of BJP amp AAP who have assured them of hospital beds oxygen remdesivir in case they become Covid19 positive in the 3rd wave,[],[],[],[]
2065,"Home-based #Ayurvedic therapy of #tribals for #COVID was successful in Surgana block, #Nashik.Tribals reluctant to visit hospitals were counselled &amp; provided #ayurvedicmedicine without #remdesivir or #Oxygen. This good model of #COVID19India treatment needs replication.",Homebased therapy of for was successful in Surgana block reluctant to visit hospitals were counselled amp provided without or This good model of treatment needs replication,"['#Ayurvedic', '#tribals', '#COVID', '#Nashik.Tribals', '#ayurvedicmedicine', '#remdesivir', '#Oxygen.', '#COVID19India']",[],[],[]
2066,Bombay High Court has Ordered Investigation against Actor Sonu Sood and Congress MLA Zeeshan Siddiqui on Criminal Complaint of Alleged Remdesivir Black Marketing during Pandemic.,Bombay High Court has Ordered Investigation against Actor Sonu Sood and Congress MLA Zeeshan Siddiqui on Criminal Complaint of Alleged Remdesivir Black Marketing during Pandemic,[],[],[],[]
2067,@IndiaToday @sardesairajdeep Already ICMR Withdrew Several Drugs Remdesivir to Zinc Supplements.Corporates Minting Millions.Govts Uncertainty On Drugs &amp; Vaccines Playing With Precious Lives Leading Controversial RTI.Obviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures  https://t.co/BUcGeiJf88, Already ICMR Withdrew Several Drugs Remdesivir to Zinc SupplementsCorporates Minting MillionsGovts Uncertainty On Drugs amp Vaccines Playing With Precious Lives Leading Controversial RTIObviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures ,[],"['@IndiaToday', '@sardesairajdeep']",['https://t.co/BUcGeiJf88'],[]
2068,@IndiaToday @sardesairajdeep Already ICMR Withdrew Several Drugs Remdesivir to Zinc Supplements.Corporates Minting Millions.Govts Uncertainty  On Drugs &amp; Vaccines Playing With Precious Lives Leading Controversial RTI.Obviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures  https://t.co/9NZZnXbZBd, Already ICMR Withdrew Several Drugs Remdesivir to Zinc SupplementsCorporates Minting MillionsGovts Uncertainty On Drugs amp Vaccines Playing With Precious Lives Leading Controversial RTIObviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures ,[],"['@IndiaToday', '@sardesairajdeep']",['https://t.co/9NZZnXbZBd'],[]
2069,Bombay HC asks state government to find how Sonu Sood and Zeeshan Siddiqui procured Remdesivir  https://t.co/2DXZUvOW3Q,Bombay HC asks state government to find how Sonu Sood and Zeeshan Siddiqui procured Remdesivir ,[],[],['https://t.co/2DXZUvOW3Q'],[]
2070,"Gujarat MLA to HC: Remdesivir was distributed from BJP office to ""save lives""  https://t.co/zeDsvA3U3X #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",Gujarat MLA to HC: Remdesivir was distributed from BJP office to save lives  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/zeDsvA3U3X'],[]
2071,Those who want #Remdesivir inj contact me on this 7700028143 We have 2 vials  https://t.co/S7SYNqKxbN,Those who want inj contact me on this 7700028143 We have 2 vials ,['#Remdesivir'],[],['https://t.co/S7SYNqKxbN'],[]
2072,"In @SonuSood case, he got #Remdesivir from Life Line Medical Care Hospital, Goregaon which received the vials from @Cipla_Global (Bhiwandi). Probe is the doorstep of #Cipla, #BombayHC informed.   HC asks state govt to probe the roles of #SonuSood &amp; #ZeeshanSiddiqui   @fpjindia",In case he got from Life Line Medical Care Hospital Goregaon which received the vials from (Bhiwandi) Probe is the doorstep of informed HC asks state govt to probe the roles of amp ,"['#Remdesivir', '#Cipla,', '#BombayHC', '#SonuSood', '#ZeeshanSiddiqui']","['@SonuSood', '@Cipla_Global', '@fpjindia']",[],[]
2073,"Troubles for @SonuSood &amp; @zeeshan_iyc as #BombayHC asks @CMOMaharashtra to 'seriously check their incriminating roles' in providing #Remdesivir to people through social media.  Criminal case lodged against a Trust through which Zeeshan supplied the drug, HC Told  @fpjindia",Troubles for amp as asks to seriously check their incriminating roles in providing to people through social media Criminal case lodged against a Trust through which Zeeshan supplied the drug HC Told ,"['#BombayHC', '#Remdesivir']","['@SonuSood', '@zeeshan_iyc', '@CMOMaharashtra', '@fpjindia']",[],[]
2074,"And by extension, there may be a role for antiviral drugs such as Remdesivir when used in this phenotype of hospitalized individuals who for some reason, haven’t mounted an immune response n/n @cspramesh @spkalantri @rkmjs1 @riteshpgi @ArvinderSoin @Parvaizkoul @DrJoyeeta",And by extension there may be a role for antiviral drugs such as Remdesivir when used in this phenotype of hospitalized individuals who for some reason haven’t mounted an immune response n/n ,[],"['@cspramesh', '@spkalantri', '@rkmjs1', '@riteshpgi', '@ArvinderSoin', '@Parvaizkoul', '@DrJoyeeta']",[],[]
2075,No big deal as #Remdesivir use for Covid is being discouraged globally!,No big deal as use for Covid is being discouraged globally,['#Remdesivir'],[],[],[]
2076,"Looks like they are all close to top leaders of BJP &amp; AAP, who have assured them of hospital beds, oxygen, remdesivir, in case they become Covid19 positive in the 3rd wave...",Looks like they are all close to top leaders of BJP amp AAP who have assured them of hospital beds oxygen remdesivir in case they become Covid19 positive in the 3rd wave,[],[],[],[]
2077,"Home-based #Ayurvedic therapy of #tribals for #COVID was successful in Surgana block, #Nashik.Tribals reluctant to visit hospitals were counselled &amp; provided #ayurvedicmedicine without #remdesivir or #Oxygen. This good model of #COVID19India treatment needs replication.",Homebased therapy of for was successful in Surgana block reluctant to visit hospitals were counselled amp provided without or This good model of treatment needs replication,"['#Ayurvedic', '#tribals', '#COVID', '#Nashik.Tribals', '#ayurvedicmedicine', '#remdesivir', '#Oxygen.', '#COVID19India']",[],[],[]
2078,"@Dheer07215602 @pbhushan1 Will you please let us know what are the steps you, conscious people, have already taken for introducing HCQ, Remdesivir, modified version of BCG vaccine, Ivermectin,etc. for so called treatment of Corona patients.🙏", Will you please let us know what are the steps you conscious people have already taken for introducing HCQ Remdesivir modified version of BCG vaccine Ivermectinetc for so called treatment of Corona patients,[],"['@Dheer07215602', '@pbhushan1']",[],['🙏']
2079,"SIT led by IPS officer Anil Palta has filed a chargesheet in the Remdesivir black marketing case. In the first chargesheet, Rajiv Singh and Manish Sinha (employees of Srishti Hospital), have been charged under different sections of IPC , Disaster managment act and EC act.",SIT led by IPS officer Anil Palta has filed a chargesheet in the Remdesivir black marketing case In the first chargesheet Rajiv Singh and Manish Sinha (employees of Srishti Hospital) have been charged under different sections of IPC  Disaster managment act and EC act,[],[],[],[]
2080,"@ThanthiTV Remdesivir,ventilator,oxygen,ICU bed,ambulance, burial, river burial, vaccine, vaccine queue, token, ...? How many do you have? What? Tokens or tricks?", RemdesivirventilatoroxygenICU bedambulance burial river burial vaccine vaccine queue token  How many do you have What Tokens or tricks,[],['@ThanthiTV'],[],[]
2081,March - Remdesivir - Sold out April - oxygen cylinder - sold out May - hospital bed - sold out  June - shimla/kasauli - sold out July - mussoorie/nainitaal - sold out Aug - goa - sold out  #justsayin  #COVID19India,March  Remdesivir  Sold out April  oxygen cylinder  sold out May  hospital bed  sold out June  shimla/kasauli  sold out July  mussoorie/nainitaal  sold out Aug  goa  sold out ,"['#justsayin', '#COVID19India']",[],[],[]
2082,"March , April , May   Remdesivir - not available  Oxygen cylinders - not available  Hospital Beds - not available   June / July   Shimla - Sold out ! Mussoorie- Sold out ! Manali - Sold out !  SPIRIT OF INDIA 🙂😛😍🙂😍😛",March  April  May Remdesivir  not available Oxygen cylinders  not available Hospital Beds  not available June / July Shimla  Sold out  Mussoorie Sold out  Manali  Sold out  SPIRIT OF INDIA ,[],[],[],"['🙂', '😛', '😍', '🙂', '😍', '😛']"
2083,"@Pramod5670 @GautamGambhir But atleast kaam toh kar rahe hai. Trying their best. I am not saying bjp is perfect but atleast not hoarding vaccines,creating ruckus for oxygen cylinders (got caught when asked for audit) and also remdesivir injection.", But atleast kaam toh kar rahe hai Trying their best I am not saying bjp is perfect but atleast not hoarding vaccinescreating ruckus for oxygen cylinders (got caught when asked for audit) and also remdesivir injection,[],"['@Pramod5670', '@GautamGambhir']",[],[]
2084,"From Whatsapp  March , April , May   Remdesivir - not available  Oxygen cylinders - not available  Hospital Beds - not available   June / July   Shimla - Sold out ! Mussoorie- Sold out ! Manali - Sold out !  SPIRIT OF INDIA 🙂😛😍🙂😍😛",From Whatsapp March  April  May Remdesivir  not available Oxygen cylinders  not available Hospital Beds  not available June / July Shimla  Sold out  Mussoorie Sold out  Manali  Sold out  SPIRIT OF INDIA ,[],[],[],"['🙂', '😛', '😍', '🙂', '😍', '😛']"
2085,"Instead of managing Covid tactfully , BJP leaders and PM got involved with various scams related to covid relief !   PM care fund scam ventilator scam Remdesivir scam PPE scam oxygen cylinder scam ambulance scam Vaccination scam 4 lakh compensation scam  #4LakhJumlaTha",Instead of managing Covid tactfully  BJP leaders and PM got involved with various scams related to covid relief  PM care fund scam ventilator scam Remdesivir scam PPE scam oxygen cylinder scam ambulance scam Vaccination scam 4 lakh compensation scam ,['#4LakhJumlaTha'],[],[],[]
2086,"March , April , May   Remdesivir - Not Available   Oxygen Cylinders - Not Available   Hospital Beds - Not Available   June / July   Shimla - Sold Out !   Mussoorie - Sold Out !   Manali - Sold Out !   Amazing India...",March  April  May Remdesivir  Not Available Oxygen Cylinders  Not Available Hospital Beds  Not Available June / July Shimla  Sold Out  Mussoorie  Sold Out  Manali  Sold Out  Amazing India,[],[],[],[]
2087,"March, April , May   Remdesivir - not available  Oxygen Cylinders - not available  Hospital Beds - not available   June /July   Shimla - Sold out ! Mussoorie- Sold out ! Manali - Sold out ! Goa- Sold out !  SPIRIT OF INDIA Racing towards 3rd Wave !",March April  May Remdesivir  not available Oxygen Cylinders  not available Hospital Beds  not available June /July Shimla  Sold out  Mussoorie Sold out  Manali  Sold out  Goa Sold out  SPIRIT OF INDIA Racing towards 3rd Wave ,[],[],[],[]
2088,"First wave -shortage of Hydroxychloroquine Second wave - shortage of remdesivir and oxygen  If you think, you are prepared for 3rd wave then we are in illusion.  3rd wave will come for which we are not prepared for  #COVID19  #3rdWave",First wave shortage of Hydroxychloroquine Second wave  shortage of remdesivir and oxygen If you think you are prepared for 3rd wave then we are in illusion 3rd wave will come for which we are not prepared for ,"['#COVID19', '#3rdWave']",[],[],[]
2089,Ropar Police Cracks Multicrore Rupee Interstate Fake Remdesivir Manufacturing Gang  https://t.co/IqpqkLf9Ek @PunjabPoliceInd @PunjabGovtIndia,Ropar Police Cracks Multicrore Rupee Interstate Fake Remdesivir Manufacturing Gang  ,[],"['@PunjabPoliceInd', '@PunjabGovtIndia']",['https://t.co/IqpqkLf9Ek'],[]
