,Unnamed: 0,created_at,username,tweet,language,replies_count,retweets_count,likes_count
3154,839,2021-06-02T13:09:25.000Z,,"@drharshvardhan
 COVID-19 wave1, 162 PSA O2 plants approved to set up under control of 
@MoHFW_INDIA
 with 202 cr funds from PM-Cares. Was not followed up. 
@PMOIndia
 got all blame. Urge please adopt system of constant monitoring on all projects.We want #Country & 
@mygovindia
 succeed",en,,,1
3155,840,2021-06-02T11:53:25.000Z,,"OIL Hospital, Duliajan arranged for COVID-19 vaccination shots for people with disabilities. About 80 people got their shots at the Rotary Club of Duliajan Vaccination Centre today.
#COVID19 #vaccine #COVID19Vaccination #oilindialtd #oilindia #oilindialimited",en,,,23
3156,841,2021-06-02T09:29:20.000Z,,I Am covid-19 vaccinated,en,,,
3157,842,2021-06-02T08:27:31.000Z,,"Just In: Former West Bengal CM Buddhadeb Bhattacharjee, who was undergoing treatment for COVID-19, discharged from hospital after recovery",en,4.0,,317
3158,843,2021-06-01T18:39:10.000Z,,"Bangladesh govt extends lockdown in five Rohingya refugee camps in Teknaf & Ukhiya upazilas in Cox's Bazar till June 6, 2021 to curb the spread of Covid-19. 

All activities inside the Rohingya camps, apart from food & medicine supply will remain suspended during the lockdown.",en,3.0,,25
3159,844,2021-06-01T16:11:35.000Z,,"WB COVID-19 Daily Health Bulletin: 1 June 2021.
A detailed snapshot of all relevant details on COVID-19 in WB.
#COVID19 cases came down below 10K mark for the 1st time in 41 days, since 21/04/21
Fresh Cases - 9424
Deaths Reported - 137
Samples Tested - 65041

@Plchakraborty",en,,,
3160,845,2021-06-01T13:43:44.000Z,,"Hope things get better soon. 
#indiachoked #India #Delhi #COVID #cancelboardexams #CancelExamsSaveLives #cancelboardexams2021",en,,,
3161,846,2021-06-01T12:12:27.000Z,,"@SonuSood
 the real life hero.
(Pencil sketch by Rupam Bhattacharya).
#sonu_sood #RupamArt #sketch #painting #drawing #pencil #arts #art #real_life_hero #soft_pastel #Rupam_Art #sonu_sir #coronavirus #covid_19 #India #sonu #o2",en,,,1
3162,847,2021-06-01T12:11:42.000Z,,"Will jobs go back to being the way they were when Indian firms recover after the Covid-19 pandemic? https://scroll.in/article/996255/will-jobs-go-back-to-being-the-way-they-were-when-indian-firms-recover-after-the-covid-19-pandemic… via 
@scroll_in",en,,,
3163,848,2021-06-01T09:45:16.000Z,,Thinking about Covid-19 impacted families in my country... #spirit #india  #empathy ,en,,,
3164,849,2021-06-01T09:12:36.000Z,,"#IndiaFightsCorona The entire Govt machinery is working under the resolute leadership of PM Modi to secure Indians from the COVID-19 pandemic.* 

*From sensitizing citizens on safety and social distancing measures at the outbreak of pandemic, 
#7YearsOfSeva",en,,,2
3165,850,2021-06-01T08:08:54.000Z,,One more young life .....covid 19 husband’s colleague from Mumbai #COVID,en,1.0,,1
3166,851,2021-06-01T08:01:46.000Z,,"Replying to 
@learner_vk
 
@nsitharaman
 and 
@timesofindia",en,,,
3167,852,2021-06-01T02:27:12.000Z,,"These effective vaccines can protect me, my family members and my country from this deadly COVID-19 disease.

I want to thank TCS for arranging this vaccination drive for us at our office premises. 

#VaccinesWork #proudTCSer  #GotTheDose #Unite2FightCorona #TCSVaccinationLeague",en,,,1
3168,853,2021-06-29T08:30:55.000Z,,"My_Coverage_Story 
@ANI


COVID-19 vaccination camp organised for empowering sex workers in Kolkata's Sonagachi https://aninews.in/news/national/general-news/covid-19-vaccination-camp-organised-for-empowering-sex-workers-in-kolkatas-sonagachi20210629045356#.YNrZTTAcjZ4.twitter…

https://in.finance.yahoo.com/video/covid-vaccination-camp-organises-empowering-005953554.html…",en,,1.0,3
3169,854,2021-06-29T05:51:28.000Z,,"With over 32.36 crore Covid-19 vaccinations, India overtakes US in total doses administered
https://timesofindia.indiatimes.com/india/with-over-32-36-crore-covid-19-vaccinations-india-overtakes-us-in-total-doses-administered/articleshow/83915682.cms… via NaMo App",en,,,
3170,855,2021-06-28T15:29:47.000Z,,"COVID-19 restrictions extended in #WestBengal till July 15, 2021. Here is the order below ",en,,,1
3171,856,2021-06-28T13:10:53.000Z,,"Will take me at least 7 (one left for BE, 2 for ME, at least 4 years of grinding on an actual job) years to get to a stage where I have enough money to fuel any actual propaganda. Considering things go right (which is as of now NOT happening, thanks to CoViD-19).",en,1.0,,1
3172,857,2021-06-28T12:06:47.000Z,,"Vaccinated health workers at West Hoxton birthday party didn't contract COVID-19, NSW Health reveals. One Word Get #Vaccinated 
@MoHFW_INDIA
 You can quote tomorrow Press Brief Australia's experience 
@DrSwatiShow",en,,1.0,3
3173,858,2021-06-28T11:05:01.000Z,,"#BREAKING_NEWS| #Covid restrictions in #WestBengal extended till July 15, 2021 with relaxations.",en,,,
3174,859,2021-06-28T10:47:47.000Z,,"#Breaking| #Covid restrictions in #WestBengal extended till July 15, 2021 with relaxations.",en,,,
3175,860,2021-06-28T09:51:41.000Z,,Are we more empathetic to marginalised & their well being post Covid-19 pandemic? Or is it the other way around?,en,,,
3176,861,2021-06-28T06:26:03.000Z,,"Motivational quote from the one and only incredible women 
@KamalaHarris

.
.
.
.

#kamalaharris #joebiden #bidenharris #usa #politics #entrepreneurlife #smallbusiness #startup #hustle #inspiration #fashion #music #covid #explorepage #bossbabe #motivation #motivational",en,,,2
3177,862,2021-06-28T04:59:20.000Z,,"Awaiting a new morning!! How long?
.
.
.
.
.
#covid_19 #kolkatabuzz #kolkata #kolkatadiary #india #covid #covidvacccine #covidindia #newmorning #newmorn #travelstories #panic #motivation #soulmates #soulmate @ Kolkata https://instagram.com/p/CQpryhgs-7u/?utm_medium=twitter…",en,,,
3178,863,2021-06-28T02:44:46.000Z,,"More than 450 underprivileged beneficiaries were vaccinated at today's Free Covid-19 Vaccination Camp organized by Tillotoma Foundation at Rabindranath Tagore International Institute of Cardiac Sciences.   

@TillotomaF

#CovidVaccine 
#TillotomaFoundation",en,,,1
3179,864,2021-06-27T19:24:11.000Z,,"Vaccination against Covid19 not enough, safety measures must be followed. #Vaccination along with safety measures are necessary when it comes to fight the Delta Plus variant, said a WHO representative, as reported by news agency ANI.
#coronavirus #DeltaVariant #Delta #Corona",en,,,
3180,865,2021-06-27T18:53:53.000Z,,"Baisakhi, 1-year-old, with her older sister standing beside the railway track. Due to COVID-19, their school is closed for a long time. The whole education system of the country has hit badly as online mediums can't be accessible everywhere.

#LumixIndia #S5",en,,,
3181,866,2021-06-27T17:48:31.000Z,,Started COVID-19 Vaccination #vaccination #CovidVaccine #GetVaccinated #Covishield #pathology,en,,,
3182,867,2021-06-27T17:00:45.000Z,,"Replying to 
@jdhankhar1
 and 
@MamataOfficial",en,,,
3183,868,2021-06-27T14:51:43.000Z,,"Nearly 500 underprivileged people from Kolkata were vaccinated at today's Free Covid-19 Vaccination Camp organized by 
@TillotomaF
 in partnership with 
@NarayanaHealth
 at RN Tagore Hospital,Kolkata. 
Proud to be a part of the team.
Thanks to Narayana Health for all the support!",en,,,1
3184,869,2021-06-27T11:13:43.000Z,,"CM 
@MamataOfficial
 needs streamline Covid-19 vaccination  process and enforce strict checking systems to eliminate fake  vaccination camps endangering life of thousands in #WestBengal. Any  Fake vaccination camp in rural  areas  can cause irreparable damage to villagers",en,,,
3185,870,2021-06-27T09:05:59.000Z,,"If BTS members test positive for covid-19,   BTS ARMYs will make the medicine in a week..!!",en,,,1
3186,871,2021-06-26T07:11:05.000Z,,"https://youtu.be/sWYKB8TDAlA
Hi!! 
@MamataOfficial
 
@abhishekaitc
 
@FirhadHakim
 
@itspcofficial
 My sincere attempt fighting against Covid 19 following a few simple guidelines. Earnestly request our honorable CM Miss Mamata Banerjee to watch my attempt towards society.",en,,,1
3187,872,2021-06-26T03:59:07.000Z,,"The scientists who sang together about no lab origin is now singing together about #Covid is a lab accident. The same Lancet & they say it's so stupid! Stupid! A global catastrophe, losing millions of life's trillions in losses & still continues is an event that loos stupid!",en,,,1
3188,873,2021-06-25T23:51:26.000Z,,"@MoHFW_INDIA
 Combating with #Corona is v v important. Appreciate actions. However Patient with other co-morbidities are neglected. Pls support & keep free dedicated #Heart, #Kidney, #Liver & other specialised hospitals. 
@drharshvardhan
 
@IMAIndiaOrg
 
@AshwiniKChoubey
 
@PMOIndia",en,,,
3189,874,2021-06-25T15:00:17.000Z,,"Delighted to share that, we are in the news again for our COVID 19 vaccination drive. Please watch the full news on the Janatar Darbar News YouTube channel: https://youtube.com/watch?v=1Wd714x7SYM… 
#JanatarDarbarNews #COVID19 #VaccinationDrive #SreeBalaji",en,,,
3190,875,2021-06-25T13:32:06.000Z,,"So #BellBottom Is The First Movie To Relese Afrer Pandemic (Covid 19) This Year...

Excited ..Friends..Theatre 


@akshaykumar
 

#BellBottomOn27July #AkshayKumar  


@Akkian_Jaheen
 
@Akkians_BT
 ",en,1.0,1.0,5
3191,876,2021-06-25T11:31:49.000Z,,"Replying to 
@rpfersdah
 
@ErRpf
 and 2 others",en,,,
3192,877,2021-06-25T09:53:46.000Z,,"What was the the mistake of Modi in between of covid-19?

- Promoting the large political gatherings.

What will be the biggest mistake?

- Hosting the exams without vaccination
#NoExamUntilVaccination",en,,3.0,3
3193,878,2021-06-25T09:39:09.000Z,,"Today is the time when we all should take initiative to stop the spread of COVID-19. 
But what is our government doing – inviting students to appear for exams, regardless of their lives. #NoExamUntilVaccination",en,,3.0,3
3194,879,2021-06-24T14:30:04.000Z,,Please help get Dheeraj back to his daughters (8 & 4 yrs) who have been waiting patiently for last 2 months to meet their father. Dheeraj has been fighting the dreaded #Covid since April 2021 & has been hospitalized since then. https://milaap.org/fundraisers/support-dheeraj-anand… #Verified #Covid19IndiaHelp,en,,1.0,
3195,880,2021-06-24T03:02:01.000Z,,"Considering corona pandemic, when several prisoners are released then why No Bail to Innocent Sant Shri Asharamji Bapu suffering from post Covid-19 ill effects ??
We Demand Bail For Asharam Bapu.
Justice For Bapuji
#कबतक_प्रताड़ित_होंगे_संत",en,2.0,58.0,58
3196,881,2021-06-23T12:54:00.000Z,,"According to a study by Kanpur IIT Research team, the third wave is about to take a deadly shape in India. It can affect more than 5 lakhs in a day. The third wave is expected to hit India by the month of September-October 
#CoronaVirusUpdates #COVID19 #IndiaFightsCorona #Corona",en,,,
3197,882,2021-06-23T11:52:01.000Z,,"In view of the COVID-19 second wave pandemic situation and continued 
restrictions, the date of WBJEE-2021 has been rescheduled keeping in mind the health and academic interest of the aspiring candidates. The examination will be held on July 17, 2021.

#teenskagram #wbjee",en,,,
3198,883,2021-06-23T08:46:12.000Z,,"@USAndIndia
 
@USAndKolkata
 I request you to resume giving USA Embassy and Counselor Tourist Visa Application Appointment because India in The cases of covid-19 have reduced a lot. Thanks",en,,,1
3199,884,2021-06-22T09:13:17.000Z,,"Covid-19
Corona.. 3rd wave
""DELTA PLUS""
Already arrived in three states
",en,,,
3200,885,2021-06-22T06:55:32.000Z,,"@DeepapPriya
 Is there anything we can do for this kind of behaviour... The whole world is suffering with covid-19 pandemic but the owner of the flat not listening to anyone. 
They just kept used throw garbage on their back without any concerned... See pic",en,,,
3201,886,2021-06-22T05:42:53.000Z,,Rubbish Kumar is retarded! #polio #Covid #VaccinationDrive,en,,,
3202,887,2021-06-22T03:31:17.000Z,,"COVID-19 vaccines less effective against Delta variant, says WHO

https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/covid-19-vaccines-less-effective-against-delta-variant-says-who/articleshow/83726082.cms…

 Download Economic Times App to stay updated with Business News - https://etapp.onelink.me/tOvY/135dde21",en,,,
3203,888,2021-06-22T03:30:39.000Z,,"Getting #Vaccinated in India 18+ VLOG for COVID-19 || Things To Keep in ... https://youtu.be/CPY9VyFaeiA via 
@YouTube
 …. pls WATCH , i hv given lots of details about the #COVIDVaccination 
.
.
#vaccinated #vaccine #IndiaFightsCorona 
@Thekolkatabuzz",en,,,5
3204,889,2021-06-22T03:07:48.000Z,,"Replying to 
@AshramKolkata",en,,,
3205,890,2021-06-21T17:59:31.000Z,,COVID-19 self test kit CoviSelf puts a DIY guide on a full pager ad https://afaqs.com/news/advertising/covid-19-self-test-kit-coviself-puts-a-diy-guide-on-a-full-pager-ad… #,en,,,1
3206,891,2021-06-21T17:12:17.000Z,,"@CholNgo
 
#bondhucholngo
#NGO #socialforgood 
To donate contact us
bondhuchol.ngo@gmail.com
#COVID19India #Covid_19 #covid19food #fooddistribution #StayHome #StaySafe #WearMask",en,,3.0,6
3207,892,2021-06-21T11:16:10.000Z,,"Replying to 
@startupindia",en,,,
3208,893,2021-06-21T08:45:37.000Z,,"Replying to 
@startupindia",en,,,
3209,894,2021-06-21T05:37:25.000Z,,"KVIC records highest ever turnover in FY 2020-21 despite Covid-19 pandemic
https://dailypioneer.com/2021/business/kvic-records-highest-ever-turnover-in--fy-2020-21-despite-covid-19-pandemic.html…

via NaMo App",en,,,
3210,895,2021-06-21T04:04:00.000Z,,"Failure of WB Govt to start universal vaccination, Covid-19 reflects poor planning, lack of seriousness to take preventive measures post 1st phase! 1 can win elections by invoking religion, caste, language & culture but can't govern! Modi- Mamata secure equal marks on governance!",en,,,2
3211,896,2021-06-20T17:04:02.000Z,,"Many people have lost their father in last 1 year due to Covid-19. 

Your father must be proud of you. May God give you enough strength to bear the irreparable loss !

#HappyFathersDay",en,,,7
3212,897,2021-06-20T13:07:30.000Z,,"How to Download Provisional Certificate of Covid-19  Vaccination from CO-WIN Portal 

Watch the Video on YouTube  / TECH IN EASY 

Link  https://youtu.be/YVC_8OW7sNc

Don't Forget to Subscribe Tech in Easy ",en,,,2
3213,898,2021-06-20T12:48:49.000Z,,"How to Download Provisional Certificate of Covid-19  Vaccination from CO-WIN Portal 

Watch the Video on YouTube  / TECH IN EASY 

Link  https://youtu.be/YVC_8OW7sNc

Don't Forget to Subscribe Tech in Easy ",en,,,2
3214,899,2021-06-20T07:33:46.000Z,,Does india need anymore imported vaccines? We are full of paid and non-utilised doses on the #COWIN in urban centres atleast. And this is just 25% being procured. #CovidVaccine #IndiaFightsCorona #Sinovac #COVAXIN #COVID #COVISHIELD #PfizerVaccine #moderna #sputnikV #AstraZeneca,en,,,
3215,900,2021-06-19T21:31:19.000Z,,"After the onset of Monsoon various parts of West Bengal might experience river bank erosion, flood and huge health hazard like Dengue and Malaria along with  COVID-19 .Water logged areas in of Kolkata might face the problem of Dengue within a very short span of time.",en,2.0,1.0,4
3216,901,2021-06-19T20:09:53.000Z,,"Legendary athlete Milkha Singh passes away due to Covid 19 complications..
.
May his soul rest in peace!",en,,,
3217,902,2021-06-19T16:36:35.000Z,,"#BengalCovidUpdates 
West Bengal records 2, 486 #Covid cases on 19th June, lowest in 73 days. 

#BengalFightsCorona #COVID19 #WestBengal #CoronaVirusUpdates",en,,,
3218,903,2021-06-19T12:14:57.000Z,,didi 41% people's they couldn't gave vote's for covid-19 .. & most of oldest they naver came out till now .. & 27% fully gave & u know as well what happened ..,en,,,
3219,904,2021-06-19T09:40:53.000Z,,"@BhallaAjay26
 ,Union Home Secretary wrote a letter to all the states and UT's regarding #Covid-19.",en,,,
3220,905,2021-06-19T03:26:16.000Z,,"""Olympic sprinter Milkha Singh dies at age 91 from COVID-19""  https://twitter.com/i/events/1405969918172880896…
May the departed soul #RIP & bless his son to overcome this difficult phase
My heartfelt condolences to 
@JeevMilkhaSingh
 for the consecutive losses faced within this short span. 
#RIPMilkhaSingh",en,,,
3221,906,2021-06-18T20:14:11.000Z,,"The Saddest News Of The Decade...!!!!
Shri Milkha Singh Just Passed Away At The Age Of 91 Due To Covid 19 ..
RIP To The Olympic Hero Of India..
May Your Sole Rest In Peace Sir..

#TheAmateurBong",en,,,
