,tweet,language,hastags,attherate,urls,tokenized_Tweet
1897,"@KumbhatNidhi @iftekhar_02 @srinivasiyc @dilipkpandey @ReallySwara @Mohamma20497751 #Oxygen #OxygenCylinders #CovidResources #coronavirus  Verified at: 12: 10 am, 28 April Turkman Gate Near mother dairy, Old Delhi..They don't have cylinder they are only refilling empty cylinders up to 10kg ....FREE OF COST Contact- 9212154073  https://t.co/onZmzs1Es5",en,"['#Oxygen', '#OxygenCylinders', '#CovidResources', '#coronavirus']","['@KumbhatNidhi', '@iftekhar_02', '@srinivasiyc', '@dilipkpandey', '@ReallySwara', '@Mohamma20497751']",['https://t.co/onZmzs1Es5'],"['KumbhatNidhi', 'iftekhar_02', 'srinivasiyc', 'dilipkpandey', 'ReallySwara', 'Mohamma20497751', 'Oxygen', 'OxygenCylinders', 'CovidResources', 'coronavirus', 'Verified', 'at', '12', '10', 'am', '28', 'April', 'Turkman', 'Gate', 'Near', 'mother', 'dairy', 'Old', 'Delhi', 'They', 'do', ""n't"", 'have', 'cylinder', 'they', 'are', 'only', 'refilling', 'empty', 'cylinders', 'up', 'to', '10kg', 'FREE', 'OF', 'COST', 'Contact', '9212154073', 'https', 't.co/onZmzs1Es5']"
1898,"@kithokaraan #Oxygen #OxygenCylinders #CovidResources #coronavirus  Verified at: 12: 10 am, 28 April Turkman Gate Near mother dairy, Old Delhi..They don't have cylinder they are only refilling empty cylinders up to 10kg ....FREE OF COST Contact- 9212154073  https://t.co/onZmzs1Es5",en,"['#Oxygen', '#OxygenCylinders', '#CovidResources', '#coronavirus']",['@kithokaraan'],['https://t.co/onZmzs1Es5'],"['kithokaraan', 'Oxygen', 'OxygenCylinders', 'CovidResources', 'coronavirus', 'Verified', 'at', '12', '10', 'am', '28', 'April', 'Turkman', 'Gate', 'Near', 'mother', 'dairy', 'Old', 'Delhi', 'They', 'do', ""n't"", 'have', 'cylinder', 'they', 'are', 'only', 'refilling', 'empty', 'cylinders', 'up', 'to', '10kg', 'FREE', 'OF', 'COST', 'Contact', '9212154073', 'https', 't.co/onZmzs1Es5']"
1899,"@kithokaraan #Oxygen #OxygenCylinders #CovidResources #coronavirus  Verified at: 12: 10 am, 28 April Turkman Gate Near mother dairy, Old Delhi..They don't have cylinder they are only refilling empty cylinders up to 10kg ....FREE OF COST Contact- 9212154073  https://t.co/onZmzs1Es5",en,"['#Oxygen', '#OxygenCylinders', '#CovidResources', '#coronavirus']",['@kithokaraan'],['https://t.co/onZmzs1Es5'],"['kithokaraan', 'Oxygen', 'OxygenCylinders', 'CovidResources', 'coronavirus', 'Verified', 'at', '12', '10', 'am', '28', 'April', 'Turkman', 'Gate', 'Near', 'mother', 'dairy', 'Old', 'Delhi', 'They', 'do', ""n't"", 'have', 'cylinder', 'they', 'are', 'only', 'refilling', 'empty', 'cylinders', 'up', 'to', '10kg', 'FREE', 'OF', 'COST', 'Contact', '9212154073', 'https', 't.co/onZmzs1Es5']"
1900,is there a right age to die ? #coronavirus,en,['#coronavirus'],[],[],"['is', 'there', 'a', 'right', 'age', 'to', 'die', 'coronavirus']"
1901,Every 18+ Indian Right Now............... #COVID19 #cowin #cowinregistration #CowinDown #CoronaVaccine #coronavirus #gocoronago #VaccineRegistration  https://t.co/5DEYJ8riTJ,en,"['#COVID19', '#cowin', '#cowinregistration', '#CowinDown', '#CoronaVaccine', '#coronavirus', '#gocoronago', '#VaccineRegistration']",[],['https://t.co/5DEYJ8riTJ'],"['Every', '18', 'Indian', 'Right', 'Now', 'COVID19', 'cowin', 'cowinregistration', 'CowinDown', 'CoronaVaccine', 'coronavirus', 'gocoronago', 'VaccineRegistration', 'https', 't.co/5DEYJ8riTJ']"
1902,"@Picketer @TimWattsMP The German domestic intelligence agency is keeping close tabs on a group of coronavirus deniers, who, in their protests against restrictions and tendency to believe in conspiracy theories, have found common cause with far-right extremists.  https://t.co/G1igfkqaA2",en,[],"['@Picketer', '@TimWattsMP']",['https://t.co/G1igfkqaA2'],"['Picketer', 'TimWattsMP', 'The', 'German', 'domestic', 'intelligence', 'agency', 'is', 'keeping', 'close', 'tabs', 'on', 'a', 'group', 'of', 'coronavirus', 'deniers', 'who', 'in', 'their', 'protests', 'against', 'restrictions', 'and', 'tendency', 'to', 'believe', 'in', 'conspiracy', 'theories', 'have', 'found', 'common', 'cause', 'with', 'far-right', 'extremists', 'https', 't.co/G1igfkqaA2']"
1903,"@Vijayabaskarofl Create app exposure  notifications  of Corona virus ,it helpful  in social distancing  ,need multiple mobile clinics  all over Tamil nadu, to give clarity  advice on covid . Expand  the vaccination centers",en,[],['@Vijayabaskarofl'],[],"['Vijayabaskarofl', 'Create', 'app', 'exposure', 'notifications', 'of', 'Corona', 'virus', 'it', 'helpful', 'in', 'social', 'distancing', 'need', 'multiple', 'mobile', 'clinics', 'all', 'over', 'Tamil', 'nadu', 'to', 'give', 'clarity', 'advice', 'on', 'covid', 'Expand', 'the', 'vaccination', 'centers']"
1904,"EC: In 2022, there are legislative elections to be conducted in 8 states. 5 of them will be during Feb-Mar. Corona Virus:  https://t.co/FZ0FmnccnL",en,[],[],['https://t.co/FZ0FmnccnL'],"['EC', 'In', '2022', 'there', 'are', 'legislative', 'elections', 'to', 'be', 'conducted', 'in', '8', 'states', '5', 'of', 'them', 'will', 'be', 'during', 'Feb-Mar', 'Corona', 'Virus', 'https', 't.co/FZ0FmnccnL']"
1905,"Mother Nature or Mother Earth, whatever you call her, she is definitely disappointed in us! #coronavirus #Fire #ForestFire #windstorm #downpour #earthquakes #flood #LocustSwarm &amp; I don't know what else is coming ahead..  My only moto : We take care of her, she'll take care of us.  https://t.co/C6H3cTDdQK",en,"['#coronavirus', '#Fire', '#ForestFire', '#windstorm', '#downpour', '#earthquakes', '#flood', '#LocustSwarm']",[],['https://t.co/C6H3cTDdQK'],"['Mother', 'Nature', 'or', 'Mother', 'Earth', 'whatever', 'you', 'call', 'her', 'she', 'is', 'definitely', 'disappointed', 'in', 'us', 'coronavirus', 'Fire', 'ForestFire', 'windstorm', 'downpour', 'earthquakes', 'flood', 'LocustSwarm', 'amp', 'I', 'do', ""n't"", 'know', 'what', 'else', 'is', 'coming', 'ahead', 'My', 'only', 'moto', 'We', 'take', 'care', 'of', 'her', 'she', ""'ll"", 'take', 'care', 'of', 'us', 'https', 't.co/C6H3cTDdQK']"
1906,#ElectionCommissionOfIndia  So long election we had never seen and also you people are responsible for the massive spread out of Corona virus.,en,['#ElectionCommissionOfIndia'],[],[],"['ElectionCommissionOfIndia', 'So', 'long', 'election', 'we', 'had', 'never', 'seen', 'and', 'also', 'you', 'people', 'are', 'responsible', 'for', 'the', 'massive', 'spread', 'out', 'of', 'Corona', 'virus']"
1907,#ElectionCommissionOfIndia  #PMOIndia  #presidentkovind You people are only responsible for the massive spread out of Corona virus and lack of oxygen in entire West Bengal. Yesterday lost my uncle 2 day another uncle hospitalized. U people should be ashamed. Chi chi chi,en,"['#ElectionCommissionOfIndia', '#PMOIndia', '#presidentkovind']",[],[],"['ElectionCommissionOfIndia', 'PMOIndia', 'presidentkovind', 'You', 'people', 'are', 'only', 'responsible', 'for', 'the', 'massive', 'spread', 'out', 'of', 'Corona', 'virus', 'and', 'lack', 'of', 'oxygen', 'in', 'entire', 'West', 'Bengal', 'Yesterday', 'lost', 'my', 'uncle', '2', 'day', 'another', 'uncle', 'hospitalized', 'U', 'people', 'should', 'be', 'ashamed', 'Chi', 'chi', 'chi']"
1908,@sardanarohit We are supporting our Indian friends with medical equipment to help them in the battle against Coronavirus. We will win this fight together.  https://t.co/Av7qXEfySX,en,[],['@sardanarohit'],['https://t.co/Av7qXEfySX'],"['sardanarohit', 'We', 'are', 'supporting', 'our', 'Indian', 'friends', 'with', 'medical', 'equipment', 'to', 'help', 'them', 'in', 'the', 'battle', 'against', 'Coronavirus', 'We', 'will', 'win', 'this', 'fight', 'together', 'https', 't.co/Av7qXEfySX']"
1909,"#WeShallOvercome as the fight against #CoronaVirus continue. On 28th April, 83 boxes of #CovishieldVaccine received at #KolkataAirport from @aaipunairport . #Unite2FightCorona #IndiaFightsCorona  https://t.co/S11jkjUZuI",en,"['#WeShallOvercome', '#CoronaVirus', '#CovishieldVaccine', '#KolkataAirport', '#Unite2FightCorona', '#IndiaFightsCorona']",['@aaipunairport'],['https://t.co/S11jkjUZuI'],"['WeShallOvercome', 'as', 'the', 'fight', 'against', 'CoronaVirus', 'continue', 'On', '28th', 'April', '83', 'boxes', 'of', 'CovishieldVaccine', 'received', 'at', 'KolkataAirport', 'from', 'aaipunairport', 'Unite2FightCorona', 'IndiaFightsCorona', 'https', 't.co/S11jkjUZuI']"
1910,RIP  'Simon' Today i heard a most heartbreaking news that one my friend (classmate) died due to corona.this current pandemic situation getting worst . take care of yourself and your loved ones. get vaccinated as soon as possible🙏 #coronavirus #StayHomeStaySafe #GetVaccinated,en,"['#coronavirus', '#StayHomeStaySafe', '#GetVaccinated']",[],[],"['RIP', ""'Simon"", 'Today', 'i', 'heard', 'a', 'most', 'heartbreaking', 'news', 'that', 'one', 'my', 'friend', 'classmate', 'died', 'due', 'to', 'corona.this', 'current', 'pandemic', 'situation', 'getting', 'worst', 'take', 'care', 'of', 'yourself', 'and', 'your', 'loved', 'ones', 'get', 'vaccinated', 'as', 'soon', 'as', 'possible🙏', 'coronavirus', 'StayHomeStaySafe', 'GetVaccinated']"
1911,Hi friends please retweet this video as much as you can it's a pray for the victims of the coronavirus and show your condolences with the people of India and all over the world through this video and pray for them  https://t.co/KMnizsqOfw #world,en,['#world'],[],['https://t.co/KMnizsqOfw'],"['Hi', 'friends', 'please', 'retweet', 'this', 'video', 'as', 'much', 'as', 'you', 'can', 'it', ""'s"", 'a', 'pray', 'for', 'the', 'victims', 'of', 'the', 'coronavirus', 'and', 'show', 'your', 'condolences', 'with', 'the', 'people', 'of', 'India', 'and', 'all', 'over', 'the', 'world', 'through', 'this', 'video', 'and', 'pray', 'for', 'them', 'https', 't.co/KMnizsqOfw', 'world']"
1912,Hi friends please retweet this video as much as you can it's a pray for the victims of the coronavirus and show your condolences with the people of India and all over the world through this video and pray for them  https://t.co/KMnizsqOfw #India,en,['#India'],[],['https://t.co/KMnizsqOfw'],"['Hi', 'friends', 'please', 'retweet', 'this', 'video', 'as', 'much', 'as', 'you', 'can', 'it', ""'s"", 'a', 'pray', 'for', 'the', 'victims', 'of', 'the', 'coronavirus', 'and', 'show', 'your', 'condolences', 'with', 'the', 'people', 'of', 'India', 'and', 'all', 'over', 'the', 'world', 'through', 'this', 'video', 'and', 'pray', 'for', 'them', 'https', 't.co/KMnizsqOfw', 'India']"
1913,Hi friends please retweet this video as much as you can it's a pray for the victims of the coronavirus and show your condolences with the people of India and all over the world through this video and pray for them  https://t.co/KMnizsqOfw,en,[],[],['https://t.co/KMnizsqOfw'],"['Hi', 'friends', 'please', 'retweet', 'this', 'video', 'as', 'much', 'as', 'you', 'can', 'it', ""'s"", 'a', 'pray', 'for', 'the', 'victims', 'of', 'the', 'coronavirus', 'and', 'show', 'your', 'condolences', 'with', 'the', 'people', 'of', 'India', 'and', 'all', 'over', 'the', 'world', 'through', 'this', 'video', 'and', 'pray', 'for', 'them', 'https', 't.co/KMnizsqOfw']"
1914,Hi friends please retweet this video as much as you can it's a pray for the victims of the coronavirus and show your condolences with the people of India and all over the world through this video and pray for them  https://t.co/KMnizsqOfw,en,[],[],['https://t.co/KMnizsqOfw'],"['Hi', 'friends', 'please', 'retweet', 'this', 'video', 'as', 'much', 'as', 'you', 'can', 'it', ""'s"", 'a', 'pray', 'for', 'the', 'victims', 'of', 'the', 'coronavirus', 'and', 'show', 'your', 'condolences', 'with', 'the', 'people', 'of', 'India', 'and', 'all', 'over', 'the', 'world', 'through', 'this', 'video', 'and', 'pray', 'for', 'them', 'https', 't.co/KMnizsqOfw']"
1915,Hi friends please retweet this video as much as you can it's a pray for the victims of the coronavirus and show your condolences with the people of India and all over the world through this video and pray for them  https://t.co/KMnizsqOfw,en,[],[],['https://t.co/KMnizsqOfw'],"['Hi', 'friends', 'please', 'retweet', 'this', 'video', 'as', 'much', 'as', 'you', 'can', 'it', ""'s"", 'a', 'pray', 'for', 'the', 'victims', 'of', 'the', 'coronavirus', 'and', 'show', 'your', 'condolences', 'with', 'the', 'people', 'of', 'India', 'and', 'all', 'over', 'the', 'world', 'through', 'this', 'video', 'and', 'pray', 'for', 'them', 'https', 't.co/KMnizsqOfw']"
1916,Hi friends please retweet this video as much as you can it's a pray for the victims of the coronavirus and show your condolences with the people of India and all over the world through this video and pray for them  https://t.co/KMnizsqOfw,en,[],[],['https://t.co/KMnizsqOfw'],"['Hi', 'friends', 'please', 'retweet', 'this', 'video', 'as', 'much', 'as', 'you', 'can', 'it', ""'s"", 'a', 'pray', 'for', 'the', 'victims', 'of', 'the', 'coronavirus', 'and', 'show', 'your', 'condolences', 'with', 'the', 'people', 'of', 'India', 'and', 'all', 'over', 'the', 'world', 'through', 'this', 'video', 'and', 'pray', 'for', 'them', 'https', 't.co/KMnizsqOfw']"
1917,Hi friends please retweet this video as much as you can it's a pray for the victims of the coronavirus and show your condolences with the people of India and all over the world through this video and pray for them  https://t.co/KMnizsqOfw,en,[],[],['https://t.co/KMnizsqOfw'],"['Hi', 'friends', 'please', 'retweet', 'this', 'video', 'as', 'much', 'as', 'you', 'can', 'it', ""'s"", 'a', 'pray', 'for', 'the', 'victims', 'of', 'the', 'coronavirus', 'and', 'show', 'your', 'condolences', 'with', 'the', 'people', 'of', 'India', 'and', 'all', 'over', 'the', 'world', 'through', 'this', 'video', 'and', 'pray', 'for', 'them', 'https', 't.co/KMnizsqOfw']"
1918,Sleep by day and wake up at night  . due to lockdown.      #lockdown #CoronaCurfew  #coronavirus #corona @YaduwanshiSohan,en,"['#lockdown', '#CoronaCurfew', '#coronavirus', '#corona']",['@YaduwanshiSohan'],[],"['Sleep', 'by', 'day', 'and', 'wake', 'up', 'at', 'night', 'due', 'to', 'lockdown', 'lockdown', 'CoronaCurfew', 'coronavirus', 'corona', 'YaduwanshiSohan']"
1919,Brazilian coronavirus variant likely to be more transmissible and able to evade immunity  https://t.co/qVb5gmhKg9 #Nifty #sipgrab,en,"['#Nifty', '#sipgrab']",[],['https://t.co/qVb5gmhKg9'],"['Brazilian', 'coronavirus', 'variant', 'likely', 'to', 'be', 'more', 'transmissible', 'and', 'able', 'to', 'evade', 'immunity', 'https', 't.co/qVb5gmhKg9', 'Nifty', 'sipgrab']"
1920,@DMWest_Tripura Mr Entitled Babu look at this. Now evaluate your contribution towards the fight against the coronavirus. The person who has made this post is the man you threatened to charge under non-bailable 353. Look at his contribution and try to muster some shame.  https://t.co/yvshhASuDx,en,[],['@DMWest_Tripura'],['https://t.co/yvshhASuDx'],"['DMWest_Tripura', 'Mr', 'Entitled', 'Babu', 'look', 'at', 'this', 'Now', 'evaluate', 'your', 'contribution', 'towards', 'the', 'fight', 'against', 'the', 'coronavirus', 'The', 'person', 'who', 'has', 'made', 'this', 'post', 'is', 'the', 'man', 'you', 'threatened', 'to', 'charge', 'under', 'non-bailable', '353', 'Look', 'at', 'his', 'contribution', 'and', 'try', 'to', 'muster', 'some', 'shame', 'https', 't.co/yvshhASuDx']"
1921,"People who experience particular side effects after receiving a COVID-19 vaccine, such as swollen lymph nodes, may have previously been infected with the coronavirus, according to a new study.  https://t.co/pPsGmqQyIY  https://t.co/yFyTkS68jc",en,[],[],"['https://t.co/pPsGmqQyIY', 'https://t.co/yFyTkS68jc']","['People', 'who', 'experience', 'particular', 'side', 'effects', 'after', 'receiving', 'a', 'COVID-19', 'vaccine', 'such', 'as', 'swollen', 'lymph', 'nodes', 'may', 'have', 'previously', 'been', 'infected', 'with', 'the', 'coronavirus', 'according', 'to', 'a', 'new', 'study', 'https', 't.co/pPsGmqQyIY', 'https', 't.co/yFyTkS68jc']"
1922,"This time, this covid time we r going through, will be one of the strongest chapter in the genext textbooks in terms of health, politics, economy and what not! #coronavirus #CovidIndia",en,"['#coronavirus', '#CovidIndia']",[],[],"['This', 'time', 'this', 'covid', 'time', 'we', 'r', 'going', 'through', 'will', 'be', 'one', 'of', 'the', 'strongest', 'chapter', 'in', 'the', 'genext', 'textbooks', 'in', 'terms', 'of', 'health', 'politics', 'economy', 'and', 'what', 'not', 'coronavirus', 'CovidIndia']"
1923,I am trying to collect data for #COVIDEmergency in #Varanasi  please feel free to ask for leads and share verified leads. #COVID19 #coronavirus #CovidResources #OxygenConcentrator #OxygenShortage #Remdesivir #CovidIndia #india,en,"['#COVIDEmergency', '#Varanasi', '#COVID19', '#coronavirus', '#CovidResources', '#OxygenConcentrator', '#OxygenShortage', '#Remdesivir', '#CovidIndia', '#india']",[],[],"['I', 'am', 'trying', 'to', 'collect', 'data', 'for', 'COVIDEmergency', 'in', 'Varanasi', 'please', 'feel', 'free', 'to', 'ask', 'for', 'leads', 'and', 'share', 'verified', 'leads', 'COVID19', 'coronavirus', 'CovidResources', 'OxygenConcentrator', 'OxygenShortage', 'Remdesivir', 'CovidIndia', 'india']"
1924,1478 tested #COVID19 positive in last 24 hours in Gautam Buddha Nagar. Highest number till date.  Yesterday the figure was 903. Total figure is 35K in UP. #CoronaPandemic #CORONAUPDATE #CoronaUpdatesInIndia #coronavirus  https://t.co/pkyRzxMxg2,en,"['#COVID19', '#CoronaPandemic', '#CORONAUPDATE', '#CoronaUpdatesInIndia', '#coronavirus']",[],['https://t.co/pkyRzxMxg2'],"['1478', 'tested', 'COVID19', 'positive', 'in', 'last', '24', 'hours', 'in', 'Gautam', 'Buddha', 'Nagar', 'Highest', 'number', 'till', 'date', 'Yesterday', 'the', 'figure', 'was', '903', 'Total', 'figure', 'is', '35K', 'in', 'UP', 'CoronaPandemic', 'CORONAUPDATE', 'CoronaUpdatesInIndia', 'coronavirus', 'https', 't.co/pkyRzxMxg2']"
1925,"Stay Home Stay Safe. Not for corona, only for your family..! #कोरोना #corona #coronavirus #Corona2ndWave  https://t.co/pq8A1xmvpr",en,"['#कोरोना', '#corona', '#coronavirus', '#Corona2ndWave']",[],['https://t.co/pq8A1xmvpr'],"['Stay', 'Home', 'Stay', 'Safe', 'Not', 'for', 'corona', 'only', 'for', 'your', 'family', 'कोरोना', 'corona', 'coronavirus', 'Corona2ndWave', 'https', 't.co/pq8A1xmvpr']"
1926,India needs a larger hospital system and vaccination centers not a larger parliament   Well hard to understand the Modi govt #Unite2FightCorona #CentralVista #VaccinesWork #vaccine #COVIDEmergency #COVID19 #CoronaVaccine #coronavirus,en,"['#Unite2FightCorona', '#CentralVista', '#VaccinesWork', '#vaccine', '#COVIDEmergency', '#COVID19', '#CoronaVaccine', '#coronavirus']",[],[],"['India', 'needs', 'a', 'larger', 'hospital', 'system', 'and', 'vaccination', 'centers', 'not', 'a', 'larger', 'parliament', 'Well', 'hard', 'to', 'understand', 'the', 'Modi', 'govt', 'Unite2FightCorona', 'CentralVista', 'VaccinesWork', 'vaccine', 'COVIDEmergency', 'COVID19', 'CoronaVaccine', 'coronavirus']"
1927,"@AFP Chinese coronavirus, Indian variant. Say it the right way.",en,[],['@AFP'],[],"['AFP', 'Chinese', 'coronavirus', 'Indian', 'variant', 'Say', 'it', 'the', 'right', 'way']"
