tweet,clean_tweet,hastags,attherate,urls,emojis
"@RapscallionSam Incorrect, vaccines are the only reason the deads dropped man.  How many degrees in health sciences do you have? I have 1 probably more experience and understanding of this subject matter.  Third wave moat were vaccinated hense no deaths wow crazy huh", Incorrect vaccines are the only reason the deads dropped man How many degrees in health sciences do you have I have 1 probably more experience and understanding of this subject matter Third wave moat were vaccinated hense no deaths wow crazy huh,[],['@RapscallionSam'],[],[]
"“And the one question that I always ask them is, did you make an appointment with your primary care doctor and ask them for their opinion on whether or not you should receive the vaccine? And so far, nobody has answered yes to that question.”  https://t.co/K3Oh58DrMO",“And the one question that I always ask them is did you make an appointment with your primary care doctor and ask them for their opinion on whether or not you should receive the vaccine And so far nobody has answered yes to that question” ,[],[],['https://t.co/K3Oh58DrMO'],[]
"@MamataOfficial @DilipGhoshBJP 1sf dose of Vaccine missing , roads are in dire state and electricity bills are huge all for voting BJP in my Area.", 1sf dose of Vaccine missing  roads are in dire state and electricity bills are huge all for voting BJP in my Area,[],"['@MamataOfficial', '@DilipGhoshBJP']",[],[]
@cultfitOfficial Kindly help me how to get registered to my second dose of vaccine in cult app..took 1st dose covaxin on Jun 28.., Kindly help me how to get registered to my second dose of vaccine in cult apptook 1st dose covaxin on Jun 28,[],['@cultfitOfficial'],[],[]
@srivatsayb Yes . Vaccine guru !, Yes  Vaccine guru ,[],['@srivatsayb'],[],[]
"@dm_jajpur Sir, What about Vaccines for all age group. Please provide vaccines at Jajpur Road", Sir What about Vaccines for all age group Please provide vaccines at Jajpur Road,[],['@dm_jajpur'],[],[]
@bangkoklad What are the vaccines he mixing?, What are the vaccines he mixing,[],['@bangkoklad'],[],[]
Vaccine: COVISHIELD (1st Dose) Area:  Pincode: 400021  Age Group: 18+ Center Name: HCG ICS Cancer Hospital Date: 23 Jul 2021 Available slots: 200  Cost: ₹780 Paid  #vaccination #Mumbai #covishield,Vaccine: COVISHIELD (1st Dose) Area: Pincode: 400021 Age Group: 18+ Center Name: HCG ICS Cancer Hospital Date: 23 Jul 2021 Available slots: 200 Cost: ₹780 Paid ,"['#vaccination', '#Mumbai', '#covishield']",[],[],[]
Didn’t know my uncle gave us lamb curry. I thought it was beef. After the first chew tek telan jak lah sebab sikmok membazir. Then I realized it’s lamb and I stopped eating. Now I feel so dizzy. Can’t stop vomitting. Lesu habis rasa. Hmmm dah esok nak vaccine 2nd dose.,Didn’t know my uncle gave us lamb curry I thought it was beef After the first chew tek telan jak lah sebab sikmok membazir Then I realized it’s lamb and I stopped eating Now I feel so dizzy Can’t stop vomitting Lesu habis rasa Hmmm dah esok nak vaccine 2nd dose,[],[],[],[]
Vaccine: COVISHIELD (1st Dose) Area:  Pincode: 400021  Age Group: 18+ Center Name: HCG ICS Cancer Hospital Date: 22 Jul 2021 Available slots: 200  Cost: ₹780 Paid  #vaccination #Mumbai #covishield,Vaccine: COVISHIELD (1st Dose) Area: Pincode: 400021 Age Group: 18+ Center Name: HCG ICS Cancer Hospital Date: 22 Jul 2021 Available slots: 200 Cost: ₹780 Paid ,"['#vaccination', '#Mumbai', '#covishield']",[],[],[]
"@UNTGAPS @JogulambaV Pl don't wait for any specific vaccine. Go get it done,whichever is available.Each of them are almost same age in the market and none of us know the significance.Vaccination is a safe and effective way to prevent disease and save lives ,not the brand", Pl dont wait for any specific vaccine Go get it donewhichever is availableEach of them are almost same age in the market and none of us know the significanceVaccination is a safe and effective way to prevent disease and save lives not the brand,[],"['@UNTGAPS', '@JogulambaV']",[],[]
COVID-19 VACCINE TODAY (1st Dose)  https://t.co/PbKEDTQLrP,COVID19 VACCINE TODAY (1st Dose) ,[],[],['https://t.co/PbKEDTQLrP'],[]
There is no shortage of Vaccines.  https://t.co/s77UMqeoQ8,There is no shortage of Vaccines ,[],[],['https://t.co/s77UMqeoQ8'],[]
Vaccine 1.5 maybe,Vaccine 15 maybe,[],[],[],[]
Vaccine: COVISHIELD (1st Dose) Area:  Pincode: 400005  Age Group: 18+ Center Name: Apollo Clinic Colaba Date: 22 Jul 2021 Available slots: 100  Cost: ₹780 Paid  #vaccination #mumbai #covishield,Vaccine: COVISHIELD (1st Dose) Area: Pincode: 400005 Age Group: 18+ Center Name: Apollo Clinic Colaba Date: 22 Jul 2021 Available slots: 100 Cost: ₹780 Paid ,"['#vaccination', '#mumbai', '#covishield']",[],[],[]
"@AshwiniVaishnaw Sir, I'm a bank employee. I'm doing my work since 1st lock down. I have taken both doses of #COVISHIELD vaccine. Please allow us to travel by local train in Mumbai @CMOMaharashtra @rajeshtope11 @Dev_Fadnavis", Sir Im a bank employee Im doing my work since 1st lock down I have taken both doses of vaccine Please allow us to travel by local train in Mumbai ,['#COVISHIELD'],"['@AshwiniVaishnaw', '@CMOMaharashtra', '@rajeshtope11', '@Dev_Fadnavis']",[],[]
Pfizer to offer COVID-19 vaccines to African Union through South African partnership  https://t.co/50c5FX1rf2,Pfizer to offer COVID19 vaccines to African Union through South African partnership ,[],[],['https://t.co/50c5FX1rf2'],[]
Vaccine: COVAXIN (1st Dose) Area:  Pincode: 400004  Age Group: 18+ Center Name: H N Reliance Hosp MUMBAI 1 Date: 22 Jul 2021 Available slots: 200  Cost: ₹1250 Paid  #vaccination #mumbai #covaxin,Vaccine: COVAXIN (1st Dose) Area: Pincode: 400004 Age Group: 18+ Center Name: H N Reliance Hosp MUMBAI 1 Date: 22 Jul 2021 Available slots: 200 Cost: ₹1250 Paid ,"['#vaccination', '#mumbai', '#covaxin']",[],[],[]
"@EmiratesSupport Well she is resident of dubai, having valid UAE 2 vaccine dose as well!! Any possible way to reach to dubai? Kindly let me know. Thank you", Well she is resident of dubai having valid UAE 2 vaccine dose as well Any possible way to reach to dubai Kindly let me know Thank you,[],['@EmiratesSupport'],[],[]
@PMOIndia  No first dose of vaccine for sixty plus in Jodhpur since 3rd July they say slot mandatory but like me many  not getting.Only waiting.please convey reason., No first dose of vaccine for sixty plus in Jodhpur since 3rd July they say slot mandatory but like me many not gettingOnly waitingplease convey reason,[],['@PMOIndia'],[],[]
This is the best graphical representation of vaccine effectiveness against Delta I’ve seen so far.,This is the best graphical representation of vaccine effectiveness against Delta I’ve seen so far,[],[],[],[]
"Thanks to the vaccine, my hives are getting worse. Not sure if i should see the doctor or not...",Thanks to the vaccine my hives are getting worse Not sure if i should see the doctor or not,[],[],[],[]
Spokesperson Sindh Govt @murtazawahab1 is speaking about the anti-rabies vaccine and Administrator Karachi issue with @adilshahzeb on @Dawn_News  https://t.co/n9jU2N4tXg,Spokesperson Sindh Govt is speaking about the antirabies vaccine and Administrator Karachi issue with on ,[],"['@murtazawahab1', '@adilshahzeb', '@Dawn_News']",['https://t.co/n9jU2N4tXg'],[]
I think my antibody is currently have war with the vaccine rn,I think my antibody is currently have war with the vaccine rn,[],[],[],[]
"Madhya Pradesh: 400 people tested corona positive after taking both vaccine doses during 2nd wave, say experts  https://t.co/Z4N3wsfvGA Download Free Press Journal official app:  https://t.co/fk5m2LwovG",Madhya Pradesh: 400 people tested corona positive after taking both vaccine doses during 2nd wave say experts  Download Free Press Journal official app: ,[],[],"['https://t.co/Z4N3wsfvGA', 'https://t.co/fk5m2LwovG']",[]
@DistAdmKeonjhar @HFWOdisha  My relative Bishnu Prasad Jena took her 2nd dose of vaccine at Tukuna Chc at keonjhar district on 14.07.21 but his final Certificate is not available plz help contact no 8457833951, My relative Bishnu Prasad Jena took her 2nd dose of vaccine at Tukuna Chc at keonjhar district on 140721 but his final Certificate is not available plz help contact no 8457833951,[],"['@DistAdmKeonjhar', '@HFWOdisha']",[],[]
"A long day of dance, song &amp; theatre followed by animated discussions on vaccines captures the heart of a deliberative process; how can we move to more dignified listening rather than “teaching communities”",A long day of dance song amp theatre followed by animated discussions on vaccines captures the heart of a deliberative process how can we move to more dignified listening rather than “teaching communities”,[],[],[],[]
"@Chandan58780967 @BrahmapurCorp @Ganjam_Admin @DRDAGanjam @sdmbam There is no time limit, Based on the availability of vaccine you can book at any time any where in the india.", There is no time limit Based on the availability of vaccine you can book at any time any where in the india,[],"['@Chandan58780967', '@BrahmapurCorp', '@Ganjam_Admin', '@DRDAGanjam', '@sdmbam']",[],[]
The second vaccine is done ✅  https://t.co/dJkMlhay66,The second vaccine is done  ,[],[],['https://t.co/dJkMlhay66'],['✅']
It’s crazy that some countries will have enough vaccines to vaccinate their populations 3-4 times over before some even get. Whew.,It’s crazy that some countries will have enough vaccines to vaccinate their populations 34 times over before some even get Whew,[],[],[],[]
"VACCINE UPDATE for #NMMC region for 28/07/21.  1)2nd dose COVISHEILD for 18  to 44 at NMMC HOSPITAL NERUL Timing 9 to 5 PM Doses 500  2) 18 to 44/45+ 2nd dose of COVAXIN at NMMC Hospital Vashi, Nerul &amp; Airoli. Timing 9 to 5 PM Doses 200 each.  https://t.co/q3xSNfAgbW",VACCINE UPDATE for region for 28/07/21 1)2nd dose COVISHEILD for 18 to 44 at NMMC HOSPITAL NERUL Timing 9 to 5 PM Doses 500 2) 18 to 44/45+ 2nd dose of COVAXIN at NMMC Hospital Vashi Nerul amp Airoli Timing 9 to 5 PM Doses 200 each ,['#NMMC'],[],['https://t.co/q3xSNfAgbW'],[]
@ranjona In the name of free vaccine govt has not paid DA and arrears and saving Rs35000 crore. Rs. 82250 crore is lying as not claimed amount in Govt treasury. Govt should transparently and submit all account on their website.  https://t.co/ixGRNZDX0j, In the name of free vaccine govt has not paid DA and arrears and saving Rs35000 crore Rs 82250 crore is lying as not claimed amount in Govt treasury Govt should transparently and submit all account on their website ,[],['@ranjona'],['https://t.co/ixGRNZDX0j'],[]
@shiva_429 Vaccine vesukuna kooda few cases hosp lo admit ayyina cases konni vunaayi. But 99.99% of them ve survived., Vaccine vesukuna kooda few cases hosp lo admit ayyina cases konni vunaayi But 9999% of them ve survived,[],['@shiva_429'],[],[]
@shiva_429 Nope..  Vaccines r helping a lot.., Nope Vaccines r helping a lot,[],['@shiva_429'],[],[]
"@advkrishna89 Didi ne vaccine mangi ? why didi asking vaccine now ? She should say khela hobe.. @MamataOfficial @AITCUPofficial @TMC_Supporters @PMOIndia @PrashantKishor  - still TMC not implemented, delaying her big promises for poors", Didi ne vaccine mangi  why didi asking vaccine now  She should say khela hobe  still TMC not implemented delaying her big promises for poors,[],"['@advkrishna89', '@MamataOfficial', '@AITCUPofficial', '@TMC_Supporters', '@PMOIndia', '@PrashantKishor']",[],[]
@vietnamhottakes Congratulations man ! Which vaccine are you getting ?, Congratulations man  Which vaccine are you getting ,[],['@vietnamhottakes'],[],[]
Day 1 - Post vaccine Az at 4pm  Pain at injection area Tenderness muscle pain frm left hand to right hand Sleepy (now at 11pm) Cold (now at 11pm)  Taken 2 tablet paracetamol for tonight,Day 1  Post vaccine Az at 4pm Pain at injection area Tenderness muscle pain frm left hand to right hand Sleepy (now at 11pm) Cold (now at 11pm) Taken 2 tablet paracetamol for tonight,[],[],[],[]
The floodgates have opened for vaccine mandates in several parts of USA ; this follows mandates Government France &amp;  Italy  https://t.co/dLnS0LgSIv,The floodgates have opened for vaccine mandates in several parts of USA  this follows mandates Government France amp Italy ,[],[],['https://t.co/dLnS0LgSIv'],[]
Just declare for emergency used !!! Covid vaccine also same !!! Mana Ada FDA / WHO give approval !!! Including Malaysia government !!!,Just declare for emergency used  Covid vaccine also same  Mana Ada FDA / WHO give approval  Including Malaysia government ,[],[],[],[]
